"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"78","Yeon_unpub_Exp2",1,"0",0.346150272000159,-0.1255,0.1255,-1,"-1",0.109,-0.109,"1",0.01,1,0.01,1
"79","Yeon_unpub_Exp2",1,"1",1.72728421400006,0.1255,0.1255,1,"-1",0.1255,-0.1255,"-1",1,0.67,-1,1
"80","Yeon_unpub_Exp2",1,"0",0.253298253999674,-0.109,0.109,-1,"1",0.1255,0.1255,"1",0.67,1,0.67,1
"81","Yeon_unpub_Exp2",1,"1",0.245209823000096,0.109,0.109,1,"-1",0.109,-0.109,"-1",1,1,-1,1
"82","Yeon_unpub_Exp2",1,"0",0.0968365530002302,-0.0925,0.0925,-1,"1",0.109,0.109,"1",1,1,1,1
"83","Yeon_unpub_Exp2",1,"1",0.236445559999993,0.0925,0.0925,1,"-1",0.0925,-0.0925,"-1",1,1,-1,1
"84","Yeon_unpub_Exp2",1,"0",0.0443855359999361,-0.076,0.076,-1,"1",0.0925,0.0925,"1",1,1,1,1
"85","Yeon_unpub_Exp2",1,"0",0.23876363699992,-0.076,0.076,-1,"-1",0.076,-0.076,"-1",1,1,-1,1
"86","Yeon_unpub_Exp2",1,"1",0.181500737000079,0.0595,0.0595,1,"-1",0.076,-0.076,"-1",1,1,-1,1
"87","Yeon_unpub_Exp2",1,"1",0.259758303999661,0.0595,0.0595,1,"1",0.0595,0.0595,"1",1,1,1,1
"88","Yeon_unpub_Exp2",1,"1",0.114825088000089,0.043,0.043,1,"1",0.0595,0.0595,"1",1,1,1,1
"89","Yeon_unpub_Exp2",1,"1",0.000202144000013504,0.043,0.043,1,"1",0.043,0.043,"1",1,1,1,1
"90","Yeon_unpub_Exp2",1,"1",0.226455735999934,0.0265,0.0265,1,"1",0.043,0.043,"1",1,1,1,1
"91","Yeon_unpub_Exp2",1,"0",0.235801347999768,-0.0265,0.0265,-1,"1",0.0265,0.0265,"1",1,1,1,1
"92","Yeon_unpub_Exp2",1,"0",0.593869802999961,-0.01,0.01,-1,"-1",0.0265,-0.0265,"-1",1,0.34,-1,1
"93","Yeon_unpub_Exp2",1,"1",0.367326939000122,0.01,0.01,1,"-1",0.01,-0.01,"-1",0.34,0.34,-0.34,1
"94","Yeon_unpub_Exp2",1,"1",0.285133133999807,0.01,0.01,1,"1",0.01,0.01,"1",0.34,0.34,0.34,1
"95","Yeon_unpub_Exp2",1,"1",0.216791458000444,0.01,0.01,1,"1",0.01,0.01,"1",0.34,0.34,0.34,1
"96","Yeon_unpub_Exp2",1,"0",0.902235828999892,0.01,0.01,1,"1",0.01,0.01,"1",0.34,0.01,0.34,0
"97","Yeon_unpub_Exp2",1,"0",0.265883785999904,0.0265,0.0265,1,"1",0.01,0.01,"-1",0.01,0.34,-0.01,0
"98","Yeon_unpub_Exp2",1,"0",0.248914004999733,0.043,0.043,1,"1",0.0265,0.0265,"-1",0.34,0.34,-0.34,0
"99","Yeon_unpub_Exp2",1,"0",0.136400840000078,-0.0595,0.0595,-1,"1",0.043,0.043,"-1",0.34,0.67,-0.34,1
"100","Yeon_unpub_Exp2",1,"1",0.703395949999958,0.076,0.076,1,"-1",0.0595,-0.0595,"-1",0.67,0.67,-0.67,1
"101","Yeon_unpub_Exp2",1,"1",0.256068702999983,0.076,0.076,1,"1",0.076,0.076,"1",0.67,1,0.67,1
"102","Yeon_unpub_Exp2",1,"1",0.525038206999852,0.043,0.043,1,"1",0.076,0.076,"1",1,1,1,1
"103","Yeon_unpub_Exp2",1,"0",0.239086032000159,-0.043,0.043,-1,"1",0.043,0.043,"1",1,1,1,1
"104","Yeon_unpub_Exp2",1,"1",0.228405707000093,-0.01,0.01,-1,"-1",0.043,-0.043,"-1",1,1,-1,0
"105","Yeon_unpub_Exp2",1,"1",0.00503351699990162,0.043,0.043,1,"-1",0.01,-0.01,"1",1,1,1,1
"106","Yeon_unpub_Exp2",1,"0",0.215175743000145,-0.043,0.043,-1,"1",0.043,0.043,"1",1,1,1,1
"107","Yeon_unpub_Exp2",1,"1",0.243800096000086,-0.0265,0.0265,-1,"-1",0.043,-0.043,"-1",1,1,-1,0
"108","Yeon_unpub_Exp2",1,"1",0.744352193000395,0.043,0.043,1,"-1",0.0265,-0.0265,"1",1,1,1,1
"109","Yeon_unpub_Exp2",1,"0",0.433343163000245,-0.043,0.043,-1,"1",0.043,0.043,"1",1,1,1,1
