"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"6692","Wang_2018",24,"1",0.79094,1e-05,0.01,0.001,"-1",0.67,-0.67,"-1",1,0.505,-1,0
"6693","Wang_2018",24,"0",0.86907,-0.67,0.67,-1,"0.001",0.01,1e-05,"1",0.505,0.505,0.505,1
"6694","Wang_2018",24,"0",0.19777,-1,1,-1,"-1",0.67,-0.67,"-1",0.505,1,-0.505,1
"6695","Wang_2018",24,"1",0.21601,1,1,1,"-1",1,-1,"-1",1,1,-1,1
"6696","Wang_2018",24,"1",1.3077,-0.34,0.34,-1,"1",1,1,"1",1,0.01,1,0
"6697","Wang_2018",24,"0",0.25371,-0.67,0.67,-1,"-1",0.34,-0.34,"1",0.01,1,0.01,1
"6698","Wang_2018",24,"0",1.2081,1e-05,0.01,0.001,"-1",0.67,-0.67,"-1",1,0.01,-1,0
"6699","Wang_2018",24,"1",0.88555,0.34,0.34,1,"0.001",0.01,1e-05,"-1",0.01,0.505,-0.01,1
"6700","Wang_2018",24,"1",0.82072,0.67,0.67,1,"1",0.34,0.34,"1",0.505,0.505,0.505,1
"6701","Wang_2018",24,"0",1.0627,1e-05,0.01,0.001,"1",0.67,0.67,"1",0.505,0.505,0.505,0
"6702","Wang_2018",24,"1",0.25598,0.67,0.67,1,"0.001",0.01,1e-05,"-1",0.505,1,-0.505,1
"6703","Wang_2018",24,"1",0.34978,0.67,0.67,1,"1",0.67,0.67,"1",1,1,1,1
"6704","Wang_2018",24,"1",0.57013,1,1,1,"1",0.67,0.67,"1",1,1,1,1
"6705","Wang_2018",24,"1",0.24289,1,1,1,"1",1,1,"1",1,1,1,1
"6706","Wang_2018",24,"1",1.0771,0.67,0.67,1,"1",1,1,"1",1,0.505,1,1
"6707","Wang_2018",24,"0",1.1671,0.34,0.34,1,"1",0.67,0.67,"1",0.505,0.505,0.505,0
"6708","Wang_2018",24,"1",0.57824,1,1,1,"1",0.34,0.34,"-1",0.505,1,-0.505,1
"6709","Wang_2018",24,"0",1.3372,-0.67,0.67,-1,"1",1,1,"1",1,0.505,1,1
"6710","Wang_2018",24,"0",0.21693,-0.67,0.67,-1,"-1",0.67,-0.67,"-1",0.505,1,-0.505,1
"6711","Wang_2018",24,"1",0.32031,0.67,0.67,1,"-1",0.67,-0.67,"-1",1,1,-1,1
"6712","Wang_2018",24,"1",0.32607,1,1,1,"1",0.67,0.67,"1",1,1,1,1
"6713","Wang_2018",24,"0",1.2256,0.67,0.67,1,"1",1,1,"1",1,0.01,1,0
"6714","Wang_2018",24,"0",0.26764,1e-05,0.01,0.001,"1",0.67,0.67,"-1",0.01,1,-0.01,0
"6715","Wang_2018",24,"0",0.24101,-0.34,0.34,-1,"0.001",0.01,1e-05,"-1",1,1,-1,1
"6716","Wang_2018",24,"1",1.2448,1e-05,0.01,0.001,"-1",0.34,-0.34,"-1",1,0.01,-1,0
"6717","Wang_2018",24,"0",0.28642,-1,1,-1,"0.001",0.01,1e-05,"1",0.01,1,0.01,1
"6718","Wang_2018",24,"1",0.84409,0.67,0.67,1,"-1",1,-1,"-1",1,0.505,-1,1
"6719","Wang_2018",24,"1",0.38672,0.67,0.67,1,"1",0.67,0.67,"1",0.505,1,0.505,1
"6720","Wang_2018",24,"0",0.77466,-0.34,0.34,-1,"1",0.67,0.67,"1",1,1,1,1
"6721","Wang_2018",24,"1",0.25861,1,1,1,"-1",0.34,-0.34,"-1",1,1,-1,1
"6722","Wang_2018",24,"0",1.2472,1e-05,0.01,0.001,"1",1,1,"1",1,0.01,1,0
"6723","Wang_2018",24,"0",0.71778,1e-05,0.01,0.001,"0.001",0.01,1e-05,"-1",0.01,0.505,-0.01,0
"6724","Wang_2018",24,"1",0.72351,1,1,1,"0.001",0.01,1e-05,"-1",0.505,1,-0.505,1
"6725","Wang_2018",24,"1",0.48476,0.34,0.34,1,"1",1,1,"1",1,1,1,1
"6726","Wang_2018",24,"0",0.82467,-1,1,-1,"1",0.34,0.34,"1",1,1,1,1
"6727","Wang_2018",24,"0",1.476,-0.67,0.67,-1,"-1",1,-1,"-1",1,0.01,-1,1
"6728","Wang_2018",24,"0",0.54594,-1,1,-1,"-1",0.67,-0.67,"-1",0.01,0.505,-0.01,1
"6729","Wang_2018",24,"0",0.21971,-1,1,-1,"-1",1,-1,"-1",0.505,1,-0.505,1
"6730","Wang_2018",24,"0",1.1659,-0.67,0.67,-1,"-1",1,-1,"-1",1,0.505,-1,1
"6731","Wang_2018",24,"0",1.0096,-1,1,-1,"-1",0.67,-0.67,"-1",0.505,0.505,-0.505,1
"6732","Wang_2018",24,"1",1.3281,1e-05,0.01,0.001,"-1",1,-1,"-1",0.505,0.01,-0.505,0
"6733","Wang_2018",24,"0",1.8085,1e-05,0.01,0.001,"0.001",0.01,1e-05,"1",0.01,0.01,0.01,0
"6734","Wang_2018",24,"1",0.68374,0.67,0.67,1,"0.001",0.01,1e-05,"-1",0.01,0.505,-0.01,1
"6735","Wang_2018",24,"0",1.6439,-0.34,0.34,-1,"1",0.67,0.67,"1",0.505,0.505,0.505,1
"6736","Wang_2018",24,"0",0.7146,1e-05,0.01,0.001,"-1",0.34,-0.34,"-1",0.505,0.505,-0.505,0
"6737","Wang_2018",24,"0",0.24533,-1,1,-1,"0.001",0.01,1e-05,"-1",0.505,1,-0.505,1
"6738","Wang_2018",24,"1",0.67095,1,1,1,"-1",1,-1,"-1",1,0.505,-1,1
"6739","Wang_2018",24,"0",1.2415,0.34,0.34,1,"1",1,1,"1",0.505,0.01,0.505,0
"6740","Wang_2018",24,"1",0.24488,0.67,0.67,1,"1",0.34,0.34,"-1",0.01,1,-0.01,1
"6741","Wang_2018",24,"0",0.22656,-1,1,-1,"1",0.67,0.67,"1",1,1,1,1
"6742","Wang_2018",24,"0",1.3803,-0.67,0.67,-1,"-1",1,-1,"-1",1,0.505,-1,1
"6743","Wang_2018",24,"0",1.1022,-0.34,0.34,-1,"-1",0.67,-0.67,"-1",0.505,1,-0.505,1
"6744","Wang_2018",24,"0",0.23508,-0.67,0.67,-1,"-1",0.34,-0.34,"-1",1,1,-1,1
"6745","Wang_2018",24,"0",1.2055,-1,1,-1,"-1",0.67,-0.67,"-1",1,0.505,-1,1
"6746","Wang_2018",24,"1",1.6065,-0.34,0.34,-1,"-1",1,-1,"-1",0.505,0.505,-0.505,0
"6747","Wang_2018",24,"0",1.2244,-1,1,-1,"-1",0.34,-0.34,"1",0.505,0.505,0.505,1
"6748","Wang_2018",24,"1",0.70531,0.67,0.67,1,"-1",1,-1,"-1",0.505,1,-0.505,1
"6749","Wang_2018",24,"0",0.28359,-1,1,-1,"1",0.67,0.67,"1",1,1,1,1
"6750","Wang_2018",24,"1",1.1738,0.67,0.67,1,"-1",1,-1,"-1",1,0.505,-1,1
"6751","Wang_2018",24,"0",0.32096,-1,1,-1,"1",0.67,0.67,"1",0.505,1,0.505,1
"6752","Wang_2018",24,"0",0.49354,-0.67,0.67,-1,"-1",1,-1,"-1",1,1,-1,1
"6753","Wang_2018",24,"1",0.84685,0.34,0.34,1,"-1",0.67,-0.67,"-1",1,0.505,-1,1
"6754","Wang_2018",24,"1",0.5262,0.67,0.67,1,"1",0.34,0.34,"1",0.505,1,0.505,1
"6755","Wang_2018",24,"0",1.1747,0.67,0.67,1,"1",0.67,0.67,"1",1,0.01,1,0
"6756","Wang_2018",24,"1",0.80673,1,1,1,"1",0.67,0.67,"-1",0.01,1,-0.01,1
"6757","Wang_2018",24,"1",1.5261,0.67,0.67,1,"1",1,1,"1",1,0.01,1,1
"6758","Wang_2018",24,"0",0.33095,-0.67,0.67,-1,"1",0.67,0.67,"1",0.01,1,0.01,1
"6759","Wang_2018",24,"1",0.83789,0.34,0.34,1,"-1",0.67,-0.67,"-1",1,0.505,-1,1
"6760","Wang_2018",24,"1",0.27396,1,1,1,"1",0.34,0.34,"1",0.505,1,0.505,1
"6761","Wang_2018",24,"0",0.3078,-0.34,0.34,-1,"1",1,1,"1",1,1,1,1
"6762","Wang_2018",24,"0",0.27232,-0.67,0.67,-1,"-1",0.34,-0.34,"-1",1,1,-1,1
"6763","Wang_2018",24,"0",0.71802,-0.67,0.67,-1,"-1",0.67,-0.67,"-1",1,0.505,-1,1
"6764","Wang_2018",24,"0",0.39888,-0.34,0.34,-1,"-1",0.67,-0.67,"-1",0.505,1,-0.505,1
"6765","Wang_2018",24,"0",0.30776,-0.67,0.67,-1,"-1",0.34,-0.34,"-1",1,1,-1,1
"6766","Wang_2018",24,"1",1.2885,0.34,0.34,1,"-1",0.67,-0.67,"-1",1,0.01,-1,1
"6767","Wang_2018",24,"1",1.3197,1e-05,0.01,0.001,"1",0.34,0.34,"1",0.01,0.505,0.01,0
"6768","Wang_2018",24,"1",1.0484,0.67,0.67,1,"0.001",0.01,1e-05,"1",0.505,0.505,0.505,1
"6769","Wang_2018",24,"0",1.5518,0.67,0.67,1,"1",0.67,0.67,"1",0.505,0.01,0.505,0
"6770","Wang_2018",24,"0",0.6528,-1,1,-1,"1",0.67,0.67,"-1",0.01,1,-0.01,1
"6771","Wang_2018",24,"0",0.96946,-0.67,0.67,-1,"-1",1,-1,"-1",1,1,-1,1
"6772","Wang_2018",24,"1",1.2582,1,1,1,"-1",0.67,-0.67,"-1",1,0.505,-1,1
"6773","Wang_2018",24,"1",0.49758,0.67,0.67,1,"1",1,1,"1",0.505,0.505,0.505,1
"6774","Wang_2018",24,"0",0.24887,-0.67,0.67,-1,"1",0.67,0.67,"1",0.505,1,0.505,1
"6775","Wang_2018",24,"1",0.61092,1,1,1,"-1",0.67,-0.67,"-1",1,0.505,-1,1
"6776","Wang_2018",24,"1",0.26529,0.67,0.67,1,"1",1,1,"1",0.505,1,0.505,1
"6777","Wang_2018",24,"0",0.28493,-1,1,-1,"1",0.67,0.67,"1",1,1,1,1
"6778","Wang_2018",24,"1",1.3728,-0.34,0.34,-1,"-1",1,-1,"-1",1,0.01,-1,0
"6779","Wang_2018",24,"0",0.263,-1,1,-1,"-1",0.34,-0.34,"1",0.01,1,0.01,1
"6780","Wang_2018",24,"1",1.438,1e-05,0.01,0.001,"-1",1,-1,"-1",1,0.505,-1,0
"6781","Wang_2018",24,"0",0.97035,1e-05,0.01,0.001,"0.001",0.01,1e-05,"1",0.505,1,0.505,0
"6782","Wang_2018",24,"1",1.0045,1,1,1,"0.001",0.01,1e-05,"-1",1,0.505,-1,1
"6783","Wang_2018",24,"0",0.42198,-0.67,0.67,-1,"1",1,1,"1",0.505,1,0.505,1
"6784","Wang_2018",24,"0",1.2478,0.34,0.34,1,"-1",0.67,-0.67,"-1",1,0.505,-1,0
"6785","Wang_2018",24,"0",0.24022,-0.34,0.34,-1,"1",0.34,0.34,"-1",0.505,1,-0.505,1
"6786","Wang_2018",24,"1",1.0205,-0.34,0.34,-1,"-1",0.34,-0.34,"-1",1,0.01,-1,0
"6787","Wang_2018",24,"0",0.19683,-1,1,-1,"-1",0.34,-0.34,"1",0.01,1,0.01,1
"6788","Wang_2018",24,"1",1.2049,0.34,0.34,1,"-1",1,-1,"-1",1,0.01,-1,1
"6789","Wang_2018",24,"0",0.2403,-0.34,0.34,-1,"1",0.34,0.34,"1",0.01,1,0.01,1
"6790","Wang_2018",24,"0",1.2252,0.34,0.34,1,"-1",0.34,-0.34,"-1",1,0.505,-1,0
"6791","Wang_2018",24,"0",0.24872,-1,1,-1,"1",0.34,0.34,"-1",0.505,1,-0.505,1
"6792","Wang_2018",24,"1",1.3997,-0.34,0.34,-1,"-1",1,-1,"-1",1,0.01,-1,0
"6793","Wang_2018",24,"1",1.0846,0.34,0.34,1,"-1",0.34,-0.34,"1",0.01,0.505,0.01,1
"6794","Wang_2018",24,"1",1.2117,1e-05,0.01,0.001,"1",0.34,0.34,"1",0.505,0.505,0.505,0
"6795","Wang_2018",24,"1",0.47748,0.67,0.67,1,"0.001",0.01,1e-05,"1",0.505,1,0.505,1
"6796","Wang_2018",24,"0",0.49576,-1,1,-1,"1",0.67,0.67,"1",1,1,1,1
"6797","Wang_2018",24,"0",1.1407,0.34,0.34,1,"-1",1,-1,"-1",1,0.01,-1,0
"6798","Wang_2018",24,"1",0.2681,1,1,1,"1",0.34,0.34,"-1",0.01,1,-0.01,1
"6799","Wang_2018",24,"1",0.75974,1,1,1,"1",1,1,"1",1,1,1,1
"6800","Wang_2018",24,"1",0.73029,1,1,1,"1",1,1,"1",1,1,1,1
"6801","Wang_2018",24,"1",1.3227,1e-05,0.01,0.001,"1",1,1,"1",1,0.505,1,0
"6802","Wang_2018",24,"0",0.67146,-0.34,0.34,-1,"0.001",0.01,1e-05,"1",0.505,0.505,0.505,1
"6803","Wang_2018",24,"0",0.6739,0.34,0.34,1,"-1",0.34,-0.34,"-1",0.505,0.505,-0.505,0
"6804","Wang_2018",24,"0",1.3553,1e-05,0.01,0.001,"1",0.34,0.34,"-1",0.505,0.505,-0.505,0
"6805","Wang_2018",24,"0",0.40688,-1,1,-1,"0.001",0.01,1e-05,"-1",0.505,1,-0.505,1
"6806","Wang_2018",24,"0",0.22419,-1,1,-1,"-1",1,-1,"-1",1,1,-1,1
"6807","Wang_2018",24,"1",0.61199,1,1,1,"-1",1,-1,"-1",1,1,-1,1
"6808","Wang_2018",24,"0",0.72477,1e-05,0.01,0.001,"1",1,1,"1",1,1,1,0
"6809","Wang_2018",24,"1",0.99754,0.34,0.34,1,"0.001",0.01,1e-05,"-1",1,0.01,-1,1
"6810","Wang_2018",24,"0",0.89327,-0.34,0.34,-1,"1",0.34,0.34,"1",0.01,1,0.01,1
"6811","Wang_2018",24,"1",0.32684,0.67,0.67,1,"-1",0.34,-0.34,"-1",1,1,-1,1
"6812","Wang_2018",24,"0",1.1419,0.34,0.34,1,"1",0.67,0.67,"1",1,0.505,1,0
"6813","Wang_2018",24,"0",0.22243,1e-05,0.01,0.001,"1",0.34,0.34,"-1",0.505,1,-0.505,0
"6814","Wang_2018",24,"0",0.49,-0.67,0.67,-1,"0.001",0.01,1e-05,"-1",1,1,-1,1
"6815","Wang_2018",24,"0",0.28183,-1,1,-1,"-1",0.67,-0.67,"-1",1,1,-1,1
"6816","Wang_2018",24,"0",0.77872,-0.34,0.34,-1,"-1",1,-1,"-1",1,1,-1,1
"6817","Wang_2018",24,"0",0.23046,-0.67,0.67,-1,"-1",0.34,-0.34,"-1",1,1,-1,1
"6818","Wang_2018",24,"0",0.27827,-1,1,-1,"-1",0.67,-0.67,"-1",1,1,-1,1
"6819","Wang_2018",24,"1",0.37918,0.67,0.67,1,"-1",1,-1,"-1",1,1,-1,1
"6820","Wang_2018",24,"1",0.25456,1,1,1,"1",0.67,0.67,"1",1,1,1,1
"6821","Wang_2018",24,"1",0.55817,1,1,1,"1",1,1,"1",1,1,1,1
"6822","Wang_2018",24,"0",0.22229,-1,1,-1,"1",1,1,"1",1,1,1,1
"6823","Wang_2018",24,"1",0.81634,0.67,0.67,1,"-1",1,-1,"-1",1,0.505,-1,1
"6824","Wang_2018",24,"0",1.0612,-0.34,0.34,-1,"1",0.67,0.67,"1",0.505,0.505,0.505,1
"6825","Wang_2018",24,"0",0.21246,-0.67,0.67,-1,"-1",0.34,-0.34,"-1",0.505,1,-0.505,1
"6826","Wang_2018",24,"0",1.0036,-0.34,0.34,-1,"-1",0.67,-0.67,"-1",1,0.01,-1,1
"6827","Wang_2018",24,"0",1.5141,1e-05,0.01,0.001,"-1",0.34,-0.34,"-1",0.01,0.505,-0.01,0
"6828","Wang_2018",24,"1",0.67193,0.34,0.34,1,"0.001",0.01,1e-05,"-1",0.505,1,-0.505,1
"6829","Wang_2018",24,"0",1.029,1e-05,0.01,0.001,"1",0.34,0.34,"1",1,0.01,1,0
"6830","Wang_2018",24,"0",0.19663,-0.67,0.67,-1,"0.001",0.01,1e-05,"-1",0.01,1,-0.01,1
"6831","Wang_2018",24,"1",0.24779,1,1,1,"-1",0.67,-0.67,"-1",1,1,-1,1
"6832","Wang_2018",24,"0",0.92925,1e-05,0.01,0.001,"1",1,1,"1",1,0.01,1,0
"6833","Wang_2018",24,"0",0.79434,0.34,0.34,1,"0.001",0.01,1e-05,"-1",0.01,0.01,-0.01,0
"6834","Wang_2018",24,"0",0.25155,-0.67,0.67,-1,"1",0.34,0.34,"-1",0.01,1,-0.01,1
"6835","Wang_2018",24,"0",0.67575,-0.67,0.67,-1,"-1",0.67,-0.67,"-1",1,0.505,-1,1
"6836","Wang_2018",24,"0",0.78468,-0.67,0.67,-1,"-1",0.67,-0.67,"-1",0.505,0.01,-0.505,1
"6837","Wang_2018",24,"1",0.64637,0.34,0.34,1,"-1",0.67,-0.67,"-1",0.01,1,-0.01,1
"6838","Wang_2018",24,"1",0.26071,0.67,0.67,1,"1",0.34,0.34,"1",1,1,1,1
"6839","Wang_2018",24,"1",1.1295,-0.34,0.34,-1,"1",0.67,0.67,"1",1,0.01,1,0
"6840","Wang_2018",24,"0",0.91535,-0.34,0.34,-1,"-1",0.34,-0.34,"1",0.01,0.505,0.01,1
"6841","Wang_2018",24,"1",0.57389,0.67,0.67,1,"-1",0.34,-0.34,"-1",0.505,1,-0.505,1
"6842","Wang_2018",24,"1",0.38478,0.34,0.34,1,"1",0.67,0.67,"1",1,1,1,1
"6843","Wang_2018",24,"0",0.3469,-0.34,0.34,-1,"1",0.34,0.34,"1",1,1,1,1
"6844","Wang_2018",24,"1",0.73088,0.34,0.34,1,"-1",0.34,-0.34,"-1",1,1,-1,1
"6845","Wang_2018",24,"0",1.103,1e-05,0.01,0.001,"1",0.34,0.34,"1",1,0.01,1,0
"6846","Wang_2018",24,"1",0.85824,1,1,1,"0.001",0.01,1e-05,"-1",0.01,1,-0.01,1
"6847","Wang_2018",24,"0",0.3478,-0.34,0.34,-1,"1",1,1,"1",1,1,1,1
"6848","Wang_2018",24,"1",0.9693,1,1,1,"-1",0.34,-0.34,"-1",1,1,-1,1
"6849","Wang_2018",24,"0",1.0395,-0.34,0.34,-1,"1",1,1,"1",1,0.505,1,1
"6850","Wang_2018",24,"0",0.29448,-1,1,-1,"-1",0.34,-0.34,"-1",0.505,1,-0.505,1
"6851","Wang_2018",24,"1",0.29502,1,1,1,"-1",1,-1,"-1",1,1,-1,1
"6852","Wang_2018",24,"0",0.2276,-0.67,0.67,-1,"1",1,1,"1",1,1,1,1
"6853","Wang_2018",24,"1",0.61673,0.67,0.67,1,"-1",0.67,-0.67,"-1",1,1,-1,1
"6854","Wang_2018",24,"0",0.25342,-0.67,0.67,-1,"1",0.67,0.67,"1",1,1,1,1
"6855","Wang_2018",24,"1",1.0889,0.34,0.34,1,"-1",0.67,-0.67,"-1",1,0.505,-1,1
"6856","Wang_2018",24,"0",0.33539,-1,1,-1,"1",0.34,0.34,"1",0.505,1,0.505,1
"6857","Wang_2018",24,"0",0.56623,-0.67,0.67,-1,"-1",1,-1,"-1",1,1,-1,1
"6858","Wang_2018",24,"1",1.2749,1e-05,0.01,0.001,"-1",0.67,-0.67,"-1",1,0.01,-1,0
"6859","Wang_2018",24,"0",0.37396,-0.67,0.67,-1,"0.001",0.01,1e-05,"1",0.01,1,0.01,1
"6860","Wang_2018",24,"0",0.88712,1e-05,0.01,0.001,"-1",0.67,-0.67,"-1",1,0.505,-1,0
"6861","Wang_2018",24,"0",0.28889,-1,1,-1,"0.001",0.01,1e-05,"-1",0.505,1,-0.505,1
"6862","Wang_2018",24,"1",0.90142,0.34,0.34,1,"-1",1,-1,"-1",1,0.505,-1,1
"6863","Wang_2018",24,"1",0.28429,1,1,1,"1",0.34,0.34,"1",0.505,1,0.505,1
"6864","Wang_2018",24,"1",0.75397,0.67,0.67,1,"1",1,1,"1",1,0.505,1,1
"6865","Wang_2018",24,"0",0.64729,-0.67,0.67,-1,"1",0.67,0.67,"1",0.505,1,0.505,1
"6866","Wang_2018",24,"1",0.19228,0.67,0.67,1,"-1",0.67,-0.67,"-1",1,1,-1,1
"6867","Wang_2018",24,"0",0.34564,-1,1,-1,"1",0.67,0.67,"1",1,1,1,1
"6868","Wang_2018",24,"1",0.43408,0.67,0.67,1,"-1",1,-1,"-1",1,1,-1,1
"6869","Wang_2018",24,"0",0.32512,-0.67,0.67,-1,"1",0.67,0.67,"1",1,1,1,1
"6870","Wang_2018",24,"1",0.76339,0.34,0.34,1,"-1",0.67,-0.67,"-1",1,0.505,-1,1
"6871","Wang_2018",24,"0",0.31953,-1,1,-1,"1",0.34,0.34,"1",0.505,1,0.505,1
"6872","Wang_2018",24,"1",0.82999,1e-05,0.01,0.001,"-1",1,-1,"-1",1,0.505,-1,0
"6873","Wang_2018",24,"0",0.98318,1e-05,0.01,0.001,"0.001",0.01,1e-05,"1",0.505,0.505,0.505,0
"6874","Wang_2018",24,"1",0.25813,1,1,1,"0.001",0.01,1e-05,"-1",0.505,1,-0.505,1
"6875","Wang_2018",24,"0",0.32546,-1,1,-1,"1",1,1,"1",1,1,1,1
"6876","Wang_2018",24,"1",0.28116,1,1,1,"-1",1,-1,"-1",1,1,-1,1
"6877","Wang_2018",24,"1",0.70593,0.67,0.67,1,"1",1,1,"1",1,0.505,1,1
"6878","Wang_2018",24,"1",0.39215,1,1,1,"1",0.67,0.67,"1",0.505,0.505,0.505,1
"6879","Wang_2018",24,"0",0.26024,-0.34,0.34,-1,"1",1,1,"1",0.505,1,0.505,1
"6880","Wang_2018",24,"1",0.54247,0.34,0.34,1,"-1",0.34,-0.34,"-1",1,1,-1,1
"6881","Wang_2018",24,"0",0.31269,-1,1,-1,"1",0.34,0.34,"1",1,1,1,1
"6882","Wang_2018",24,"1",0.29456,0.67,0.67,1,"-1",1,-1,"-1",1,1,-1,1
"6883","Wang_2018",24,"1",1.3211,0.34,0.34,1,"1",0.67,0.67,"1",1,0.01,1,1
"6884","Wang_2018",24,"0",1.0568,1e-05,0.01,0.001,"1",0.34,0.34,"1",0.01,0.01,0.01,0
"6885","Wang_2018",24,"1",0.22016,0.67,0.67,1,"0.001",0.01,1e-05,"-1",0.01,1,-0.01,1
"6886","Wang_2018",24,"0",0.79383,-0.34,0.34,-1,"1",0.67,0.67,"1",1,0.505,1,1
"6887","Wang_2018",24,"0",0.38556,-0.34,0.34,-1,"-1",0.34,-0.34,"-1",0.505,1,-0.505,1
"6888","Wang_2018",24,"1",0.6996,0.34,0.34,1,"-1",0.34,-0.34,"-1",1,0.505,-1,1
"6889","Wang_2018",24,"0",1.0121,-0.34,0.34,-1,"1",0.34,0.34,"1",0.505,0.505,0.505,1
"6890","Wang_2018",24,"0",0.26463,-0.67,0.67,-1,"-1",0.34,-0.34,"-1",0.505,1,-0.505,1
"6891","Wang_2018",24,"1",0.96786,1e-05,0.01,0.001,"-1",0.67,-0.67,"-1",1,0.505,-1,0
"6892","Wang_2018",24,"0",0.28479,-1,1,-1,"0.001",0.01,1e-05,"1",0.505,1,0.505,1
"6893","Wang_2018",24,"0",0.59286,-0.67,0.67,-1,"-1",1,-1,"-1",1,1,-1,1
"6894","Wang_2018",24,"0",0.83035,1e-05,0.01,0.001,"-1",0.67,-0.67,"-1",1,0.01,-1,0
"6895","Wang_2018",24,"1",0.21857,0.67,0.67,1,"0.001",0.01,1e-05,"-1",0.01,1,-0.01,1
"6896","Wang_2018",24,"1",0.25084,1,1,1,"1",0.67,0.67,"1",1,1,1,1
"6897","Wang_2018",24,"1",0.42182,0.67,0.67,1,"1",1,1,"1",1,1,1,1
"6898","Wang_2018",24,"0",0.95237,1e-05,0.01,0.001,"1",0.67,0.67,"1",1,0.01,1,0
"6899","Wang_2018",24,"0",0.25676,-0.67,0.67,-1,"0.001",0.01,1e-05,"-1",0.01,1,-0.01,1
"6900","Wang_2018",24,"0",0.92015,-0.34,0.34,-1,"-1",0.67,-0.67,"-1",1,0.01,-1,1
"6901","Wang_2018",24,"1",0.26412,0.67,0.67,1,"-1",0.34,-0.34,"-1",0.01,1,-0.01,1
"6902","Wang_2018",24,"0",0.45925,-1,1,-1,"1",0.67,0.67,"1",1,1,1,1
"6903","Wang_2018",24,"0",0.82548,-1,1,-1,"-1",1,-1,"-1",1,0.505,-1,1
"6904","Wang_2018",24,"0",1.0604,0.34,0.34,1,"-1",1,-1,"-1",0.505,0.01,-0.505,0
"6905","Wang_2018",24,"1",0.20392,0.34,0.34,1,"1",0.34,0.34,"-1",0.01,1,-0.01,1
"6906","Wang_2018",24,"1",0.24721,1,1,1,"1",0.34,0.34,"1",1,1,1,1
"6907","Wang_2018",24,"0",0.76822,1e-05,0.01,0.001,"1",1,1,"1",1,0.01,1,0
"6908","Wang_2018",24,"1",0.26358,1,1,1,"0.001",0.01,1e-05,"-1",0.01,1,-0.01,1
"6909","Wang_2018",24,"0",0.37885,-0.34,0.34,-1,"1",1,1,"1",1,1,1,1
"6910","Wang_2018",24,"0",0.33697,-1,1,-1,"-1",0.34,-0.34,"-1",1,1,-1,1
"6911","Wang_2018",24,"1",0.39791,1,1,1,"-1",1,-1,"-1",1,1,-1,1
"6912","Wang_2018",24,"1",0.61322,1,1,1,"1",1,1,"1",1,1,1,1
"6913","Wang_2018",24,"0",0.57931,-1,1,-1,"1",1,1,"1",1,1,1,1
"6914","Wang_2018",24,"0",0.41155,-0.34,0.34,-1,"-1",1,-1,"-1",1,1,-1,1
"6915","Wang_2018",24,"1",0.96826,1e-05,0.01,0.001,"-1",0.34,-0.34,"-1",1,0.01,-1,0
"6916","Wang_2018",24,"1",0.83939,1e-05,0.01,0.001,"0.001",0.01,1e-05,"1",0.01,0.505,0.01,0
"6917","Wang_2018",24,"0",0.66107,0.34,0.34,1,"0.001",0.01,1e-05,"1",0.505,0.505,0.505,0
"6918","Wang_2018",24,"1",0.45648,1,1,1,"1",0.34,0.34,"-1",0.505,1,-0.505,1
"6919","Wang_2018",24,"1",0.77424,0.67,0.67,1,"1",1,1,"1",1,1,1,1
"6920","Wang_2018",24,"1",0.23712,1,1,1,"1",0.67,0.67,"1",1,1,1,1
"6921","Wang_2018",24,"0",1.1759,1e-05,0.01,0.001,"1",1,1,"1",1,0.505,1,0
"6922","Wang_2018",24,"0",0.29172,-0.34,0.34,-1,"0.001",0.01,1e-05,"-1",0.505,1,-0.505,1
"6923","Wang_2018",24,"0",0.24867,-0.67,0.67,-1,"-1",0.34,-0.34,"-1",1,1,-1,1
"6924","Wang_2018",24,"0",0.72652,-0.67,0.67,-1,"-1",0.67,-0.67,"-1",1,0.505,-1,1
"6925","Wang_2018",24,"1",0.56871,0.67,0.67,1,"-1",0.67,-0.67,"-1",0.505,0.505,-0.505,1
"6926","Wang_2018",24,"1",0.63101,0.34,0.34,1,"1",0.67,0.67,"1",0.505,0.505,0.505,1
"6927","Wang_2018",24,"0",0.87367,-0.34,0.34,-1,"1",0.34,0.34,"1",0.505,0.505,0.505,1
"6928","Wang_2018",24,"1",1.2241,0.67,0.67,1,"-1",0.34,-0.34,"-1",0.505,0.505,-0.505,1
"6929","Wang_2018",24,"1",0.74146,1,1,1,"1",0.67,0.67,"1",0.505,1,0.505,1
"6930","Wang_2018",24,"0",0.53079,-0.34,0.34,-1,"1",1,1,"1",1,0.505,1,1
"6931","Wang_2018",24,"1",0.22747,1,1,1,"-1",0.34,-0.34,"-1",0.505,1,-0.505,1
"6932","Wang_2018",24,"0",0.28098,-1,1,-1,"1",1,1,"1",1,1,1,1
"6933","Wang_2018",24,"0",0.21531,-1,1,-1,"-1",1,-1,"-1",1,1,-1,1
"6934","Wang_2018",24,"1",0.41546,0.67,0.67,1,"-1",1,-1,"-1",1,1,-1,1
"6935","Wang_2018",24,"1",0.33976,1,1,1,"1",0.67,0.67,"1",1,1,1,1
"6936","Wang_2018",24,"1",0.97433,1e-05,0.01,0.001,"1",1,1,"1",1,0.505,1,0
