"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"2169","Maniscalco_2017_expt2",5,"0",0.674072403,-0.803799930961076,0.803799930961076,-1,"-1",0.803799930961076,-0.803799930961076,"1",0.01,0.01,0.01,1
"2170","Maniscalco_2017_expt2",5,"1",0.73261506,0.530209338114153,0.530209338114153,1,"-1",0.803799930961076,-0.803799930961076,"-1",0.01,0.01,-0.01,1
"2171","Maniscalco_2017_expt2",5,"0",0.563957382,-0.803799930961076,0.803799930961076,-1,"1",0.530209338114153,0.530209338114153,"1",0.01,1,0.01,1
"2172","Maniscalco_2017_expt2",5,"0",0.617165151,0.25661875832929,0.25661875832929,1,"-1",0.803799930961076,-0.803799930961076,"-1",1,0.01,-1,0
"2173","Maniscalco_2017_expt2",5,"0",4.45108187,0.530209338114153,0.530209338114153,1,"1",0.25661875832929,0.25661875832929,"-1",0.01,0.01,-0.01,0
"2174","Maniscalco_2017_expt2",5,"1",0.848912233,0.803799930961076,0.803799930961076,1,"1",0.530209338114153,0.530209338114153,"-1",0.01,1,-0.01,1
"2175","Maniscalco_2017_expt2",5,"1",1.784953714,0.530209338114153,0.530209338114153,1,"1",0.803799930961076,0.803799930961076,"1",1,0.01,1,1
"2176","Maniscalco_2017_expt2",5,"0",0.608108129,-0.803799930961076,0.803799930961076,-1,"1",0.530209338114153,0.530209338114153,"1",0.01,0.01,0.01,1
"2177","Maniscalco_2017_expt2",5,"0",0.508100165,-0.803799930961076,0.803799930961076,-1,"-1",0.803799930961076,-0.803799930961076,"-1",0.01,1,-0.01,1
"2178","Maniscalco_2017_expt2",5,"0",0.899431416,-0.25661875832929,0.25661875832929,-1,"-1",0.803799930961076,-0.803799930961076,"-1",1,0.01,-1,1
"2179","Maniscalco_2017_expt2",5,"1",0.610058912,0.530209338114153,0.530209338114153,1,"-1",0.25661875832929,-0.25661875832929,"-1",0.01,1,-0.01,1
"2180","Maniscalco_2017_expt2",5,"0",0.621442733,-0.530209338114153,0.530209338114153,-1,"1",0.530209338114153,0.530209338114153,"1",1,0.01,1,1
"2181","Maniscalco_2017_expt2",5,"0",0.418027192,-0.803799930961076,0.803799930961076,-1,"-1",0.530209338114153,-0.530209338114153,"-1",0.01,0.01,-0.01,1
"2182","Maniscalco_2017_expt2",5,"1",0.691268792,0.803799930961076,0.803799930961076,1,"-1",0.803799930961076,-0.803799930961076,"-1",0.01,0.01,-0.01,1
"2183","Maniscalco_2017_expt2",5,"0",0.630593449,-0.803799930961076,0.803799930961076,-1,"1",0.803799930961076,0.803799930961076,"1",0.01,1,0.01,1
"2184","Maniscalco_2017_expt2",5,"0",0.595683243,0.25661875832929,0.25661875832929,1,"-1",0.803799930961076,-0.803799930961076,"-1",1,0.01,-1,0
"2185","Maniscalco_2017_expt2",5,"0",0.97588083,-0.25661875832929,0.25661875832929,-1,"1",0.25661875832929,0.25661875832929,"-1",0.01,0.01,-0.01,1
"2186","Maniscalco_2017_expt2",5,"0",0.670502951,-0.530209338114153,0.530209338114153,-1,"-1",0.25661875832929,-0.25661875832929,"-1",0.01,0.01,-0.01,1
"2187","Maniscalco_2017_expt2",5,"0",0.62386558,-0.25661875832929,0.25661875832929,-1,"-1",0.530209338114153,-0.530209338114153,"-1",0.01,0.01,-0.01,1
"2188","Maniscalco_2017_expt2",5,"0",0.717671077,-0.530209338114153,0.530209338114153,-1,"-1",0.25661875832929,-0.25661875832929,"-1",0.01,0.01,-0.01,1
"2189","Maniscalco_2017_expt2",5,"0",0.709029319,-0.25661875832929,0.25661875832929,-1,"-1",0.530209338114153,-0.530209338114153,"-1",0.01,0.01,-0.01,1
"2190","Maniscalco_2017_expt2",5,"0",0.534403545,0.803799930961076,0.803799930961076,1,"-1",0.25661875832929,-0.25661875832929,"-1",0.01,0.01,-0.01,0
"2191","Maniscalco_2017_expt2",5,"1",0.631845729,0.25661875832929,0.25661875832929,1,"1",0.803799930961076,0.803799930961076,"-1",0.01,0.01,-0.01,1
"2192","Maniscalco_2017_expt2",5,"1",0.867632646,-0.530209338114153,0.530209338114153,-1,"1",0.25661875832929,0.25661875832929,"1",0.01,0.01,0.01,0
"2193","Maniscalco_2017_expt2",5,"0",0.646991468,0.530209338114153,0.530209338114153,1,"-1",0.530209338114153,-0.530209338114153,"1",0.01,0.01,0.01,0
"2194","Maniscalco_2017_expt2",5,"1",0.754943123,0.803799930961076,0.803799930961076,1,"1",0.530209338114153,0.530209338114153,"-1",0.01,0.01,-0.01,1
"2195","Maniscalco_2017_expt2",5,"1",1.576983918,0.803799930961076,0.803799930961076,1,"1",0.803799930961076,0.803799930961076,"1",0.01,1,0.01,1
"2196","Maniscalco_2017_expt2",5,"1",0.908681802,0.25661875832929,0.25661875832929,1,"1",0.803799930961076,0.803799930961076,"1",1,0.01,1,1
"2197","Maniscalco_2017_expt2",5,"0",0.700707999,-0.803799930961076,0.803799930961076,-1,"1",0.25661875832929,0.25661875832929,"1",0.01,0.01,0.01,1
"2198","Maniscalco_2017_expt2",5,"0",0.563419285,-0.530209338114153,0.530209338114153,-1,"-1",0.803799930961076,-0.803799930961076,"-1",0.01,0.01,-0.01,1
"2199","Maniscalco_2017_expt2",5,"1",0.407997623,0.803799930961076,0.803799930961076,1,"-1",0.530209338114153,-0.530209338114153,"-1",0.01,1,-0.01,1
"2200","Maniscalco_2017_expt2",5,"0",0.551267706,-0.803799930961076,0.803799930961076,-1,"1",0.803799930961076,0.803799930961076,"1",1,1,1,1
"2201","Maniscalco_2017_expt2",5,"1",1.182458232,0.530209338114153,0.530209338114153,1,"-1",0.803799930961076,-0.803799930961076,"-1",1,0.01,-1,1
"2202","Maniscalco_2017_expt2",5,"0",0.501328018,-0.25661875832929,0.25661875832929,-1,"1",0.530209338114153,0.530209338114153,"1",0.01,0.01,0.01,1
"2203","Maniscalco_2017_expt2",5,"1",0.553328093,0.25661875832929,0.25661875832929,1,"-1",0.25661875832929,-0.25661875832929,"-1",0.01,0.01,-0.01,1
"2204","Maniscalco_2017_expt2",5,"0",0.64783083,-0.803799930961076,0.803799930961076,-1,"1",0.25661875832929,0.25661875832929,"1",0.01,0.01,0.01,1
