"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"6486","Adler_2018_Expt1_taskA",4,"1",2.48832480537021,-0.0700480927140951,0.0700480927140951,-1,"-1",0.053312403590695,-0.053312403590695,"1",0.01,0.01,0.01,0
"6487","Adler_2018_Expt1_taskA",4,"1",0.885776936207549,-0.30368817020772,0.30368817020772,-1,"-1",0.0700480927140951,-0.0700480927140951,"1",0.01,0.67,0.01,0
"6488","Adler_2018_Expt1_taskA",4,"0",0.512559100803628,0.160074359001604,0.160074359001604,1,"-1",0.30368817020772,-0.30368817020772,"1",0.67,0.01,0.67,0
"6489","Adler_2018_Expt1_taskA",4,"0",0.670593249855301,-0.357390622030323,0.357390622030323,-1,"1",0.160074359001604,0.160074359001604,"-1",0.01,1,-0.01,1
"6490","Adler_2018_Expt1_taskA",4,"1",0.479985105732339,0.108348568636837,0.108348568636837,1,"-1",0.357390622030323,-0.357390622030323,"-1",1,0.01,-1,1
"6491","Adler_2018_Expt1_taskA",4,"0",0.892963003589102,-0.356523580070018,0.356523580070018,-1,"1",0.108348568636837,0.108348568636837,"1",0.01,1,0.01,1
"6492","Adler_2018_Expt1_taskA",4,"0",2.74857648129546,-0.166690951000879,0.166690951000879,-1,"-1",0.356523580070018,-0.356523580070018,"-1",1,0.34,-1,1
"6493","Adler_2018_Expt1_taskA",4,"0",0.337831440760056,-0.0104292662816441,0.0104292662816441,-1,"-1",0.166690951000879,-0.166690951000879,"-1",0.34,0.01,-0.34,1
"6494","Adler_2018_Expt1_taskA",4,"0",0.471794541204872,-0.110363085766794,0.110363085766794,-1,"-1",0.0104292662816441,-0.0104292662816441,"-1",0.01,0.01,-0.01,1
"6495","Adler_2018_Expt1_taskA",4,"1",0.840508496210532,0.304903332729811,0.304903332729811,1,"-1",0.110363085766794,-0.110363085766794,"-1",0.01,1,-0.01,1
"6496","Adler_2018_Expt1_taskA",4,"1",1.27447531701546,-0.0814170346014537,0.0814170346014537,-1,"1",0.304903332729811,0.304903332729811,"1",1,0.67,1,0
"6497","Adler_2018_Expt1_taskA",4,"0",1.00319020852839,-0.0369963080791369,0.0369963080791369,-1,"-1",0.0814170346014537,-0.0814170346014537,"1",0.67,0.34,0.67,1
"6498","Adler_2018_Expt1_taskA",4,"0",0.710458508689044,-0.356057660239052,0.356057660239052,-1,"-1",0.0369963080791369,-0.0369963080791369,"-1",0.34,1,-0.34,1
"6499","Adler_2018_Expt1_taskA",4,"0",0.669024284328771,-0.474942833889987,0.474942833889987,-1,"-1",0.356057660239052,-0.356057660239052,"-1",1,0.67,-1,1
"6500","Adler_2018_Expt1_taskA",4,"1",0.661845914240985,0.0404593140002537,0.0404593140002537,1,"-1",0.474942833889987,-0.474942833889987,"-1",0.67,0.34,-0.67,1
"6501","Adler_2018_Expt1_taskA",4,"1",0.527140666163177,-0.012453005985356,0.012453005985356,-1,"1",0.0404593140002537,0.0404593140002537,"1",0.34,0.01,0.34,0
"6502","Adler_2018_Expt1_taskA",4,"0",0.685729341257684,-0.125165858853303,0.125165858853303,-1,"-1",0.012453005985356,-0.012453005985356,"1",0.01,0.34,0.01,1
"6503","Adler_2018_Expt1_taskA",4,"0",0.485709649008641,-0.312635639250393,0.312635639250393,-1,"-1",0.125165858853303,-0.125165858853303,"-1",0.34,0.34,-0.34,1
"6504","Adler_2018_Expt1_taskA",4,"1",0.709708663755009,0.482656938794072,0.482656938794072,1,"-1",0.312635639250393,-0.312635639250393,"-1",0.34,0.67,-0.34,1
"6505","Adler_2018_Expt1_taskA",4,"0",0.855117964270903,-0.211772256515532,0.211772256515532,-1,"1",0.482656938794072,0.482656938794072,"1",0.67,1,0.67,1
"6506","Adler_2018_Expt1_taskA",4,"0",0.575843383114261,0.0731296275887127,0.0731296275887127,1,"-1",0.211772256515532,-0.211772256515532,"-1",1,0.01,-1,0
"6507","Adler_2018_Expt1_taskA",4,"0",0.437286600485095,0.0130795453068932,0.0130795453068932,1,"1",0.0731296275887127,0.0731296275887127,"-1",0.01,0.01,-0.01,0
"6508","Adler_2018_Expt1_taskA",4,"1",0.418826560035086,-0.0593546584754757,0.0593546584754757,-1,"1",0.0130795453068932,0.0130795453068932,"-1",0.01,0.01,-0.01,0
"6509","Adler_2018_Expt1_taskA",4,"0",0.584464034065604,-0.198749890101323,0.198749890101323,-1,"-1",0.0593546584754757,-0.0593546584754757,"1",0.01,0.34,0.01,1
"6510","Adler_2018_Expt1_taskA",4,"0",0.445952152324026,0.0247499571489604,0.0247499571489604,1,"-1",0.198749890101323,-0.198749890101323,"-1",0.34,0.01,-0.34,0
"6511","Adler_2018_Expt1_taskA",4,"1",0.261460792858998,-0.0349951996658305,0.0349951996658305,-1,"1",0.0247499571489604,0.0247499571489604,"-1",0.01,0.01,-0.01,0
"6512","Adler_2018_Expt1_taskA",4,"1",0.462804099322966,0.01048165541544,0.01048165541544,1,"-1",0.0349951996658305,-0.0349951996658305,"1",0.01,0.01,0.01,1
"6513","Adler_2018_Expt1_taskA",4,"1",0.304161222433322,-0.104461877743536,0.104461877743536,-1,"1",0.01048165541544,0.01048165541544,"1",0.01,0.01,0.01,0
"6514","Adler_2018_Expt1_taskA",4,"1",0.343451108379668,0.196994643721095,0.196994643721095,1,"-1",0.104461877743536,-0.104461877743536,"1",0.01,0.01,0.01,1
"6515","Adler_2018_Expt1_taskA",4,"0",0.973380504929082,0.0999907721293897,0.0999907721293897,1,"1",0.196994643721095,0.196994643721095,"1",0.01,0.01,0.01,0
"6516","Adler_2018_Expt1_taskA",4,"1",0.554184153963433,-0.0915290234044535,0.0915290234044535,-1,"1",0.0999907721293897,0.0999907721293897,"-1",0.01,0.01,-0.01,0
