Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
13067,Maniscalco_2017_expt2,26,1,0.949522451,0.56855595404514,0.56855595404514,1,1,0.138996776402352,0.138996776402352,1,0.34,0.67,0.34,1,0.3813322
13068,Maniscalco_2017_expt2,26,1,1.03819446,-0.138996776402352,0.138996776402352,-1,1,0.56855595404514,0.56855595404514,1,0.67,0.34,0.67,0,0.5467793
13069,Maniscalco_2017_expt2,26,0,1.241790984,-0.56855595404514,0.56855595404514,-1,-1,0.138996776402352,-0.138996776402352,1,0.34,0.01,0.34,1,0.64991796
13070,Maniscalco_2017_expt2,26,1,0.799213428,0.56855595404514,0.56855595404514,1,-1,0.56855595404514,-0.56855595404514,-1,0.01,1.0,-0.01,1,0.81378853
13071,Maniscalco_2017_expt2,26,1,0.696669462,-0.353776358692716,0.353776358692716,-1,1,0.56855595404514,0.56855595404514,1,1.0,1.0,1.0,0,0.9754703
13072,Maniscalco_2017_expt2,26,1,1.860640624,0.353776358692716,0.353776358692716,1,-1,0.353776358692716,-0.353776358692716,1,1.0,0.34,1.0,1,1.0779946
13073,Maniscalco_2017_expt2,26,1,0.865646743,0.138996776402352,0.138996776402352,1,1,0.353776358692716,0.353776358692716,1,0.34,0.01,0.34,1,1.1739295
13074,Maniscalco_2017_expt2,26,1,1.222465282,0.353776358692716,0.353776358692716,1,1,0.138996776402352,0.138996776402352,1,0.01,0.67,0.01,1,1.2483196
13075,Maniscalco_2017_expt2,26,1,0.867343631,-0.56855595404514,0.56855595404514,-1,1,0.353776358692716,0.353776358692716,1,0.67,0.34,0.67,0,1.308064
13076,Maniscalco_2017_expt2,26,1,0.807284466,0.138996776402352,0.138996776402352,1,-1,0.56855595404514,-0.56855595404514,1,0.34,0.01,0.34,1,1.3117124
13077,Maniscalco_2017_expt2,26,0,0.828089871,-0.56855595404514,0.56855595404514,-1,1,0.138996776402352,0.138996776402352,1,0.01,0.67,0.01,1,1.2927319
13078,Maniscalco_2017_expt2,26,1,0.800128906,-0.353776358692716,0.353776358692716,-1,-1,0.56855595404514,-0.56855595404514,-1,0.67,0.34,-0.67,0,1.3594326
13079,Maniscalco_2017_expt2,26,1,0.845542833,0.353776358692716,0.353776358692716,1,-1,0.353776358692716,-0.353776358692716,1,0.34,0.34,0.34,1,1.3859009
13080,Maniscalco_2017_expt2,26,1,0.978968774,-0.56855595404514,0.56855595404514,-1,1,0.353776358692716,0.353776358692716,1,0.34,0.67,0.34,0,1.4129134
13081,Maniscalco_2017_expt2,26,1,1.488380597,-0.353776358692716,0.353776358692716,-1,-1,0.56855595404514,-0.56855595404514,1,0.67,0.01,0.67,0,1.3799802
13082,Maniscalco_2017_expt2,26,1,0.89599114,-0.138996776402352,0.138996776402352,-1,-1,0.353776358692716,-0.353776358692716,1,0.01,0.34,0.01,0,1.3067218
13083,Maniscalco_2017_expt2,26,1,0.989982673,-0.353776358692716,0.353776358692716,-1,-1,0.138996776402352,-0.138996776402352,1,0.34,0.67,0.34,0,1.1914943
13084,Maniscalco_2017_expt2,26,1,0.72618428,0.353776358692716,0.353776358692716,1,-1,0.353776358692716,-0.353776358692716,1,0.67,0.34,0.67,1,1.0195256
13085,Maniscalco_2017_expt2,26,0,0.914097293,-0.138996776402352,0.138996776402352,-1,1,0.353776358692716,0.353776358692716,1,0.34,0.01,0.34,1,0.8307431
13086,Maniscalco_2017_expt2,26,1,0.726832862,0.56855595404514,0.56855595404514,1,-1,0.138996776402352,-0.138996776402352,-1,0.01,0.01,-0.01,1,0.74027175
13087,Maniscalco_2017_expt2,26,0,0.97614464,0.138996776402352,0.138996776402352,1,1,0.56855595404514,0.56855595404514,1,0.01,0.01,0.01,0,0.6407474
13088,Maniscalco_2017_expt2,26,1,1.216318074,-0.353776358692716,0.353776358692716,-1,1,0.138996776402352,0.138996776402352,-1,0.01,0.01,-0.01,0,0.6389698
13089,Maniscalco_2017_expt2,26,0,1.297194955,0.56855595404514,0.56855595404514,1,-1,0.353776358692716,-0.353776358692716,1,0.01,0.01,0.01,0,0.5709538
13090,Maniscalco_2017_expt2,26,1,0.963332729,0.56855595404514,0.56855595404514,1,1,0.56855595404514,0.56855595404514,-1,0.01,0.67,-0.01,1,0.63128215
13091,Maniscalco_2017_expt2,26,1,0.785453571,-0.353776358692716,0.353776358692716,-1,1,0.56855595404514,0.56855595404514,1,0.67,0.34,0.67,0,0.6883979
13092,Maniscalco_2017_expt2,26,1,1.596196971,-0.353776358692716,0.353776358692716,-1,-1,0.353776358692716,-0.353776358692716,1,0.34,0.01,0.34,0,0.6692829
13093,Maniscalco_2017_expt2,26,1,1.433749597,-0.138996776402352,0.138996776402352,-1,-1,0.353776358692716,-0.353776358692716,1,0.01,0.01,0.01,0,0.56932616
13094,Maniscalco_2017_expt2,26,0,1.217353339,0.56855595404514,0.56855595404514,1,-1,0.138996776402352,-0.138996776402352,1,0.01,0.01,0.01,0,0.39177078
13095,Maniscalco_2017_expt2,26,1,0.684075916,-0.138996776402352,0.138996776402352,-1,1,0.56855595404514,0.56855595404514,-1,0.01,0.34,-0.01,0,0.327638
13096,Maniscalco_2017_expt2,26,0,0.895478906,-0.353776358692716,0.353776358692716,-1,-1,0.138996776402352,-0.138996776402352,1,0.34,0.01,0.34,1,0.20961727
13097,Maniscalco_2017_expt2,26,0,0.959446984,0.353776358692716,0.353776358692716,1,-1,0.353776358692716,-0.353776358692716,-1,0.01,0.01,-0.01,0,0.1367704
13098,Maniscalco_2017_expt2,26,1,0.796211334,-0.138996776402352,0.138996776402352,-1,1,0.353776358692716,0.353776358692716,-1,0.01,0.34,-0.01,0,0.1837632
13099,Maniscalco_2017_expt2,26,0,1.096239349,-0.353776358692716,0.353776358692716,-1,-1,0.138996776402352,-0.138996776402352,1,0.34,0.01,0.34,1,0.16715288
13100,Maniscalco_2017_expt2,26,1,1.050329673,0.138996776402352,0.138996776402352,1,-1,0.353776358692716,-0.353776358692716,-1,0.01,0.01,-0.01,1,0.19497213
