Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
6271,Wang_2018,23,0,0.94211,-1.0,1.0,-1.0,-1.0,0.67,-0.67,-1,0.01,0.505,-0.01,1,-0.31515077
6272,Wang_2018,23,1,0.79891,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,0.505,0.01,-0.505,1,-0.35133773
6273,Wang_2018,23,0,1.3023,0.67,0.67,1.0,1.0,1.0,1.0,1,0.01,0.505,0.01,0,-0.40134197
6274,Wang_2018,23,0,0.68463,-0.67,0.67,-1.0,1.0,0.67,0.67,-1,0.505,1.0,-0.505,1,-0.37650886
6275,Wang_2018,23,1,0.55922,1.0,1.0,1.0,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,1,-0.34272563
6276,Wang_2018,23,1,0.9713,1e-05,0.01,0.001,1.0,1.0,1.0,1,1.0,0.01,1.0,0,-0.31901172
6277,Wang_2018,23,0,1.0116,-0.67,0.67,-1.0,0.001,0.01,1e-05,1,0.01,1.0,0.01,1,-0.3665389
6278,Wang_2018,23,0,1.1024,-0.34,0.34,-1.0,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,1,-0.41350523
6279,Wang_2018,23,1,0.55346,1.0,1.0,1.0,-1.0,0.34,-0.34,-1,1.0,0.505,-1.0,1,-0.43270674
6280,Wang_2018,23,0,0.58891,-0.34,0.34,-1.0,1.0,1.0,1.0,1,0.505,0.505,0.505,1,-0.4641248
6281,Wang_2018,23,0,0.97212,1e-05,0.01,0.001,-1.0,0.34,-0.34,-1,0.505,1.0,-0.505,0,-0.4940153
6282,Wang_2018,23,0,0.84893,1e-05,0.01,0.001,0.001,0.01,1e-05,-1,1.0,1.0,-1.0,0,-0.48009875
6283,Wang_2018,23,1,0.66454,0.67,0.67,1.0,0.001,0.01,1e-05,-1,1.0,0.505,-1.0,1,-0.412713
6284,Wang_2018,23,1,0.69687,0.34,0.34,1.0,1.0,0.67,0.67,1,0.505,0.01,0.505,1,-0.3619132
6285,Wang_2018,23,1,0.5995,1.0,1.0,1.0,1.0,0.34,0.34,1,0.01,0.01,0.01,1,-0.37171382
6286,Wang_2018,23,0,0.73351,-1.0,1.0,-1.0,1.0,1.0,1.0,1,0.01,0.505,0.01,1,-0.40459657
6287,Wang_2018,23,0,0.75824,0.34,0.34,1.0,-1.0,1.0,-1.0,-1,0.505,0.01,-0.505,0,-0.439166
6288,Wang_2018,23,1,0.67731,0.67,0.67,1.0,1.0,0.34,0.34,-1,0.01,0.01,-0.01,1,-0.3880022
6289,Wang_2018,23,1,0.47837,1.0,1.0,1.0,1.0,0.67,0.67,1,0.01,0.505,0.01,1,-0.36929622
6290,Wang_2018,23,0,0.54329,-1.0,1.0,-1.0,1.0,1.0,1.0,1,0.505,1.0,0.505,1,-0.37200132
6291,Wang_2018,23,0,0.70659,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,-0.37803066
6292,Wang_2018,23,0,0.67986,-0.34,0.34,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,-0.38690403
6293,Wang_2018,23,1,0.5704,1e-05,0.01,0.001,-1.0,0.34,-0.34,-1,1.0,0.01,-1.0,0,-0.35113385
6294,Wang_2018,23,0,0.71658,1e-05,0.01,0.001,0.001,0.01,1e-05,1,0.01,0.505,0.01,0,-0.37858003
6295,Wang_2018,23,0,0.50722,-0.34,0.34,-1.0,0.001,0.01,1e-05,-1,0.505,0.505,-0.505,1,-0.38005182
6296,Wang_2018,23,1,0.38773,0.34,0.34,1.0,-1.0,0.34,-0.34,-1,0.505,0.01,-0.505,1,-0.35633513
6297,Wang_2018,23,1,0.55382,0.67,0.67,1.0,1.0,0.34,0.34,1,0.01,0.01,0.01,1,-0.36373276
6298,Wang_2018,23,0,0.8668,-0.34,0.34,-1.0,1.0,0.67,0.67,1,0.01,0.505,0.01,1,-0.4217984
6299,Wang_2018,23,0,0.62644,-0.34,0.34,-1.0,-1.0,0.34,-0.34,-1,0.505,1.0,-0.505,1,-0.47689193
6300,Wang_2018,23,0,0.35124,-0.34,0.34,-1.0,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,1,-0.5078633
6301,Wang_2018,23,0,0.44722,-0.34,0.34,-1.0,-1.0,0.34,-0.34,-1,1.0,0.505,-1.0,1,-0.52791286
6302,Wang_2018,23,1,0.59963,0.67,0.67,1.0,-1.0,0.34,-0.34,-1,0.505,1.0,-0.505,1,-0.52638984
6303,Wang_2018,23,1,0.87263,1.0,1.0,1.0,1.0,0.67,0.67,1,1.0,1.0,1.0,1,-0.57010984
6304,Wang_2018,23,0,0.51618,0.67,0.67,1.0,1.0,1.0,1.0,1,1.0,0.505,1.0,0,-0.6340051
6305,Wang_2018,23,0,0.30991,0.34,0.34,1.0,1.0,0.67,0.67,-1,0.505,0.01,-0.505,0,-0.62211233
6306,Wang_2018,23,0,0.70443,1e-05,0.01,0.001,1.0,0.34,0.34,-1,0.01,0.505,-0.01,0,-0.55791223
6307,Wang_2018,23,0,0.81528,1e-05,0.01,0.001,0.001,0.01,1e-05,-1,0.505,0.505,-0.505,0,-0.47532803
6308,Wang_2018,23,1,0.51608,1e-05,0.01,0.001,0.001,0.01,1e-05,-1,0.505,1.0,-0.505,0,-0.34644818
6309,Wang_2018,23,1,0.69356,0.34,0.34,1.0,0.001,0.01,1e-05,1,1.0,0.01,1.0,1,-0.29251623
6310,Wang_2018,23,0,0.69418,0.34,0.34,1.0,1.0,0.34,0.34,1,0.01,0.01,0.01,0,-0.26659918
6311,Wang_2018,23,1,0.60534,1e-05,0.01,0.001,1.0,0.34,0.34,-1,0.01,1.0,-0.01,0,-0.17985503
6312,Wang_2018,23,1,1.0475,0.67,0.67,1.0,0.001,0.01,1e-05,1,1.0,0.505,1.0,1,-0.15305173
6313,Wang_2018,23,1,0.88435,-0.34,0.34,-1.0,1.0,0.67,0.67,1,0.505,1.0,0.505,0,-0.11608035
6314,Wang_2018,23,0,0.93744,-1.0,1.0,-1.0,-1.0,0.34,-0.34,1,1.0,1.0,1.0,1,-0.17077747
6315,Wang_2018,23,1,0.45157,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,1,-0.20337611
6316,Wang_2018,23,0,1.1157,-1.0,1.0,-1.0,1.0,1.0,1.0,1,0.505,0.505,0.505,1,-0.23918344
6317,Wang_2018,23,0,0.86654,-0.67,0.67,-1.0,-1.0,1.0,-1.0,-1,0.505,1.0,-0.505,1,-0.25971767
6318,Wang_2018,23,0,0.79739,-1.0,1.0,-1.0,-1.0,0.67,-0.67,-1,1.0,0.505,-1.0,1,-0.26587322
6319,Wang_2018,23,1,0.581,0.67,0.67,1.0,-1.0,1.0,-1.0,-1,0.505,1.0,-0.505,1,-0.25760376
6320,Wang_2018,23,1,0.57184,0.67,0.67,1.0,1.0,0.67,0.67,1,1.0,0.01,1.0,1,-0.2569854
6321,Wang_2018,23,0,0.75618,-0.67,0.67,-1.0,1.0,0.67,0.67,1,0.01,0.505,0.01,1,-0.2715476
6322,Wang_2018,23,1,0.58168,1.0,1.0,1.0,-1.0,0.67,-0.67,-1,0.505,1.0,-0.505,1,-0.275845
6323,Wang_2018,23,0,0.98831,-0.67,0.67,-1.0,1.0,1.0,1.0,1,1.0,0.01,1.0,1,-0.28552684
6324,Wang_2018,23,0,0.78323,-0.67,0.67,-1.0,-1.0,0.67,-0.67,-1,0.01,1.0,-0.01,1,-0.28288484
6325,Wang_2018,23,1,0.33191,-0.34,0.34,-1.0,-1.0,0.67,-0.67,-1,1.0,0.505,-1.0,0,-0.25787282
6326,Wang_2018,23,1,0.64464,1.0,1.0,1.0,-1.0,0.34,-0.34,1,0.505,0.01,0.505,1,-0.31603575
6327,Wang_2018,23,0,0.78482,-1.0,1.0,-1.0,1.0,1.0,1.0,1,0.01,1.0,0.01,1,-0.3831818
6328,Wang_2018,23,0,0.74503,1e-05,0.01,0.001,-1.0,1.0,-1.0,-1,1.0,0.01,-1.0,0,-0.45120937
6329,Wang_2018,23,0,0.84317,-0.34,0.34,-1.0,0.001,0.01,1e-05,-1,0.01,0.01,-0.01,1,-0.46043137
6330,Wang_2018,23,0,0.90005,-0.67,0.67,-1.0,-1.0,0.34,-0.34,-1,0.01,1.0,-0.01,1,-0.46296084
6331,Wang_2018,23,1,0.66983,0.34,0.34,1.0,-1.0,0.67,-0.67,-1,1.0,0.01,-1.0,1,-0.46407706
6332,Wang_2018,23,0,0.97719,1e-05,0.01,0.001,1.0,0.34,0.34,1,0.01,0.505,0.01,0,-0.50793374
6333,Wang_2018,23,0,0.53345,0.34,0.34,1.0,0.001,0.01,1e-05,-1,0.505,0.505,-0.505,0,-0.54636675
6334,Wang_2018,23,1,0.33129,1.0,1.0,1.0,1.0,0.34,0.34,-1,0.505,1.0,-0.505,1,-0.51839674
6335,Wang_2018,23,1,0.36581,0.67,0.67,1.0,1.0,1.0,1.0,1,1.0,0.505,1.0,1,-0.5158997
6336,Wang_2018,23,0,0.79811,1.0,1.0,1.0,1.0,0.67,0.67,1,0.505,0.01,0.505,0,-0.54477876
6337,Wang_2018,23,1,0.5216,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.01,1.0,-0.01,1,-0.48085824
6338,Wang_2018,23,0,0.62874,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,0.505,1.0,1,-0.4438054
6339,Wang_2018,23,0,0.71551,-0.67,0.67,-1.0,-1.0,1.0,-1.0,-1,0.505,0.01,-0.505,1,-0.41025743
6340,Wang_2018,23,0,0.79247,1e-05,0.01,0.001,-1.0,0.67,-0.67,-1,0.01,0.505,-0.01,0,-0.37238678
6341,Wang_2018,23,1,0.68447,0.67,0.67,1.0,0.001,0.01,1e-05,-1,0.505,0.505,-0.505,1,-0.28011057
6342,Wang_2018,23,1,0.37592,1e-05,0.01,0.001,1.0,0.67,0.67,1,0.505,0.505,0.505,0,-0.19864151
6343,Wang_2018,23,0,0.57305,-0.34,0.34,-1.0,0.001,0.01,1e-05,1,0.505,1.0,0.505,1,-0.19140406
6344,Wang_2018,23,1,0.72111,-0.67,0.67,-1.0,-1.0,0.34,-0.34,-1,1.0,0.505,-1.0,0,-0.14616701
6345,Wang_2018,23,1,0.6011,0.67,0.67,1.0,-1.0,0.67,-0.67,1,0.505,0.01,0.505,1,-0.1969562
6346,Wang_2018,23,1,0.60873,1.0,1.0,1.0,1.0,0.67,0.67,1,0.01,1.0,0.01,1,-0.25306728
6347,Wang_2018,23,1,0.49711,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,-0.31622925
6348,Wang_2018,23,0,0.79147,1e-05,0.01,0.001,1.0,1.0,1.0,1,1.0,0.01,1.0,0,-0.3904011
6349,Wang_2018,23,0,0.3557,-0.67,0.67,-1.0,0.001,0.01,1e-05,-1,0.01,1.0,-0.01,1,-0.41004515
6350,Wang_2018,23,0,0.97127,-0.67,0.67,-1.0,-1.0,0.67,-0.67,-1,1.0,0.505,-1.0,1,-0.4360187
6351,Wang_2018,23,0,0.51821,-0.34,0.34,-1.0,-1.0,0.67,-0.67,-1,0.505,0.505,-0.505,1,-0.44785053
6352,Wang_2018,23,1,0.26978,0.67,0.67,1.0,-1.0,0.34,-0.34,-1,0.505,0.505,-0.505,1,-0.44340736
6353,Wang_2018,23,0,1.1899,-0.34,0.34,-1.0,1.0,0.67,0.67,1,0.505,0.505,0.505,1,-0.47081575
6354,Wang_2018,23,0,0.88701,0.67,0.67,1.0,-1.0,0.34,-0.34,-1,0.505,0.505,-0.505,0,-0.4941877
6355,Wang_2018,23,1,0.40664,1.0,1.0,1.0,1.0,0.67,0.67,-1,0.505,0.505,-0.505,1,-0.41940093
6356,Wang_2018,23,1,0.7138,1.0,1.0,1.0,1.0,1.0,1.0,1,0.505,1.0,0.505,1,-0.3592761
6357,Wang_2018,23,1,0.63821,1e-05,0.01,0.001,1.0,1.0,1.0,1,1.0,0.01,1.0,0,-0.31238475
6358,Wang_2018,23,1,0.38304,1.0,1.0,1.0,0.001,0.01,1e-05,1,0.01,1.0,0.01,1,-0.33746168
6359,Wang_2018,23,0,0.63478,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,-0.3778178
6360,Wang_2018,23,0,0.84863,-0.34,0.34,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,-0.41115218
6361,Wang_2018,23,0,0.84193,-1.0,1.0,-1.0,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,1,-0.40884113
6362,Wang_2018,23,0,0.62353,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,1,-0.40910032
6363,Wang_2018,23,1,0.48144,-0.34,0.34,-1.0,-1.0,1.0,-1.0,-1,0.505,0.01,-0.505,0,-0.40667117
6364,Wang_2018,23,0,0.93546,0.34,0.34,1.0,-1.0,0.34,-0.34,1,0.01,0.01,0.01,0,-0.5011029
6365,Wang_2018,23,1,0.80318,0.67,0.67,1.0,1.0,0.34,0.34,-1,0.01,0.505,-0.01,1,-0.5513445
6366,Wang_2018,23,0,1.0259,0.67,0.67,1.0,1.0,0.67,0.67,1,0.505,0.505,0.505,0,-0.64514446
6367,Wang_2018,23,0,0.63224,0.34,0.34,1.0,1.0,0.67,0.67,-1,0.505,0.505,-0.505,0,-0.67161494
6368,Wang_2018,23,1,0.38404,1.0,1.0,1.0,1.0,0.34,0.34,-1,0.505,0.505,-0.505,1,-0.6495118
6369,Wang_2018,23,0,1.2937,0.34,0.34,1.0,1.0,1.0,1.0,1,0.505,0.505,0.505,0,-0.66692895
6370,Wang_2018,23,0,0.5442,1e-05,0.01,0.001,1.0,0.34,0.34,-1,0.505,0.505,-0.505,0,-0.65223515
6371,Wang_2018,23,0,0.33738,-1.0,1.0,-1.0,0.001,0.01,1e-05,-1,0.505,1.0,-0.505,1,-0.61601055
6372,Wang_2018,23,0,0.52232,0.34,0.34,1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,0,-0.6074476
6373,Wang_2018,23,0,0.44805,-1.0,1.0,-1.0,1.0,0.34,0.34,-1,0.505,1.0,-0.505,1,-0.53001094
6374,Wang_2018,23,0,0.48003,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,-0.4632217
6375,Wang_2018,23,0,0.52842,-0.67,0.67,-1.0,-1.0,1.0,-1.0,-1,1.0,0.01,-1.0,1,-0.3961995
6376,Wang_2018,23,1,1.0062,0.34,0.34,1.0,-1.0,0.67,-0.67,-1,0.01,0.01,-0.01,1,-0.31566676
6377,Wang_2018,23,1,0.41476,1.0,1.0,1.0,1.0,0.34,0.34,1,0.01,0.505,0.01,1,-0.2743664
6378,Wang_2018,23,1,0.70242,1e-05,0.01,0.001,1.0,1.0,1.0,1,0.505,0.01,0.505,0,-0.2410985
6379,Wang_2018,23,0,0.76454,0.34,0.34,1.0,0.001,0.01,1e-05,1,0.01,0.505,0.01,0,-0.28821278
6380,Wang_2018,23,1,0.64167,0.34,0.34,1.0,1.0,0.34,0.34,-1,0.505,1.0,-0.505,1,-0.26523358
6381,Wang_2018,23,1,0.35784,0.67,0.67,1.0,1.0,0.34,0.34,1,1.0,1.0,1.0,1,-0.27687123
6382,Wang_2018,23,0,0.23718,-0.67,0.67,-1.0,1.0,0.67,0.67,1,1.0,1.0,1.0,1,-0.30814734
6383,Wang_2018,23,1,0.87436,0.34,0.34,1.0,-1.0,0.67,-0.67,-1,1.0,0.505,-1.0,1,-0.31614715
6384,Wang_2018,23,0,0.42635,0.67,0.67,1.0,1.0,0.34,0.34,1,0.505,0.505,0.505,0,-0.355789
6385,Wang_2018,23,1,0.39003,1e-05,0.01,0.001,1.0,0.67,0.67,-1,0.505,0.505,-0.505,0,-0.29021108
6386,Wang_2018,23,1,0.84835,1.0,1.0,1.0,0.001,0.01,1e-05,1,0.505,0.01,0.505,1,-0.29578874
6387,Wang_2018,23,0,0.2438,-1.0,1.0,-1.0,1.0,1.0,1.0,1,0.01,1.0,0.01,1,-0.31011963
6388,Wang_2018,23,1,0.34159,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,1,-0.32066992
6389,Wang_2018,23,0,0.12394,-0.67,0.67,-1.0,1.0,1.0,1.0,1,0.505,1.0,0.505,1,-0.3301711
6390,Wang_2018,23,0,0.0037652,-1.0,1.0,-1.0,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,1,-0.3391987
6391,Wang_2018,23,0,0.2549,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,-0.3421518
6392,Wang_2018,23,0,0.45313,-0.34,0.34,-1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,1,-0.3379634
6393,Wang_2018,23,1,0.71546,-0.34,0.34,-1.0,-1.0,0.34,-0.34,-1,0.505,0.01,-0.505,0,-0.29151997
6394,Wang_2018,23,0,0.20933,-0.67,0.67,-1.0,-1.0,0.34,-0.34,1,0.01,1.0,0.01,1,-0.34733123
6395,Wang_2018,23,0,0.76211,0.34,0.34,1.0,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,0,-0.3974684
6396,Wang_2018,23,0,0.43502,-0.67,0.67,-1.0,1.0,0.34,0.34,-1,1.0,1.0,-1.0,1,-0.3506281
6397,Wang_2018,23,1,0.24406,1e-05,0.01,0.001,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,0,-0.29669806
6398,Wang_2018,23,1,0.45795,0.67,0.67,1.0,0.001,0.01,1e-05,1,1.0,0.505,1.0,1,-0.2959802
6399,Wang_2018,23,0,0.92919,-0.34,0.34,-1.0,1.0,0.67,0.67,1,0.505,1.0,0.505,1,-0.30479595
6400,Wang_2018,23,1,0.55623,1e-05,0.01,0.001,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,0,-0.29427838
6401,Wang_2018,23,1,0.57315,0.34,0.34,1.0,0.001,0.01,1e-05,1,1.0,0.01,1.0,1,-0.3368797
6402,Wang_2018,23,0,0.77122,0.34,0.34,1.0,1.0,0.34,0.34,1,0.01,0.505,0.01,0,-0.413248
6403,Wang_2018,23,0,0.92983,0.34,0.34,1.0,1.0,0.34,0.34,-1,0.505,1.0,-0.505,0,-0.44768044
6404,Wang_2018,23,1,0.25113,1.0,1.0,1.0,1.0,0.34,0.34,-1,1.0,1.0,-1.0,1,-0.4103933
6405,Wang_2018,23,1,0.30012,0.67,0.67,1.0,1.0,1.0,1.0,1,1.0,0.505,1.0,1,-0.3868332
6406,Wang_2018,23,0,0.20264,-0.34,0.34,-1.0,1.0,0.67,0.67,1,0.505,1.0,0.505,1,-0.3848731
6407,Wang_2018,23,1,0.29848,1.0,1.0,1.0,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,1,-0.3696014
6408,Wang_2018,23,0,0.083608,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,-0.3575942
6409,Wang_2018,23,1,0.32665,-0.34,0.34,-1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,0,-0.34788683
6410,Wang_2018,23,0,0.45431,1e-05,0.01,0.001,-1.0,0.34,-0.34,1,0.505,0.505,0.505,0,-0.42713985
6411,Wang_2018,23,0,0.73003,1e-05,0.01,0.001,0.001,0.01,1e-05,-1,0.505,1.0,-0.505,0,-0.46957558
6412,Wang_2018,23,1,0.77478,0.67,0.67,1.0,0.001,0.01,1e-05,-1,1.0,0.505,-1.0,1,-0.46475056
6413,Wang_2018,23,0,0.37267,-0.67,0.67,-1.0,1.0,0.67,0.67,1,0.505,1.0,0.505,1,-0.48409462
6414,Wang_2018,23,0,0.80712,1e-05,0.01,0.001,-1.0,0.67,-0.67,-1,1.0,0.01,-1.0,0,-0.51534265
6415,Wang_2018,23,0,0.40114,-0.34,0.34,-1.0,0.001,0.01,1e-05,-1,0.01,0.01,-0.01,1,-0.4947513
6416,Wang_2018,23,0,0.62631,-1.0,1.0,-1.0,-1.0,0.34,-0.34,-1,0.01,1.0,-0.01,1,-0.46491775
6417,Wang_2018,23,1,0.43498,0.67,0.67,1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,1,-0.440114
6418,Wang_2018,23,0,0.39049,-0.67,0.67,-1.0,1.0,0.67,0.67,1,0.505,0.505,0.505,1,-0.43826297
6419,Wang_2018,23,0,0.28635,-0.67,0.67,-1.0,-1.0,0.67,-0.67,-1,0.505,1.0,-0.505,1,-0.44258246
6420,Wang_2018,23,0,0.35128,-0.34,0.34,-1.0,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,1,-0.4415826
6421,Wang_2018,23,1,0.57256,1.0,1.0,1.0,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,1,-0.4071237
6422,Wang_2018,23,0,0.67008,-0.34,0.34,-1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,-0.38971832
6423,Wang_2018,23,1,0.37523,1.0,1.0,1.0,-1.0,0.34,-0.34,-1,1.0,0.505,-1.0,1,-0.35024267
6424,Wang_2018,23,0,0.71984,-1.0,1.0,-1.0,1.0,1.0,1.0,1,0.505,1.0,0.505,1,-0.31595472
6425,Wang_2018,23,1,0.9851,1e-05,0.01,0.001,-1.0,1.0,-1.0,-1,1.0,0.01,-1.0,0,-0.27847788
6426,Wang_2018,23,0,0.35385,-1.0,1.0,-1.0,0.001,0.01,1e-05,1,0.01,0.505,0.01,1,-0.29118878
6427,Wang_2018,23,1,0.29937,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,0.505,0.505,-0.505,1,-0.2936147
6428,Wang_2018,23,0,0.2892,-1.0,1.0,-1.0,1.0,1.0,1.0,1,0.505,1.0,0.505,1,-0.29554012
6429,Wang_2018,23,1,0.70306,0.34,0.34,1.0,-1.0,1.0,-1.0,-1,1.0,0.01,-1.0,1,-0.29484713
6430,Wang_2018,23,0,0.18177,-1.0,1.0,-1.0,1.0,0.34,0.34,1,0.01,1.0,0.01,1,-0.3154625
6431,Wang_2018,23,1,0.35502,0.34,0.34,1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,-0.330067
6432,Wang_2018,23,0,0.49263,-1.0,1.0,-1.0,1.0,0.34,0.34,1,1.0,1.0,1.0,1,-0.37460202
6433,Wang_2018,23,0,1.0626,-0.67,0.67,-1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,1,-0.414396
6434,Wang_2018,23,0,0.40193,-0.67,0.67,-1.0,-1.0,0.67,-0.67,-1,0.505,0.505,-0.505,1,-0.43503582
6435,Wang_2018,23,0,0.54266,-0.34,0.34,-1.0,-1.0,0.67,-0.67,-1,0.505,0.505,-0.505,1,-0.45336524
6436,Wang_2018,23,1,0.35095,0.67,0.67,1.0,-1.0,0.34,-0.34,-1,0.505,1.0,-0.505,1,-0.45572403
6437,Wang_2018,23,0,0.67291,-0.34,0.34,-1.0,1.0,0.67,0.67,1,1.0,0.505,1.0,1,-0.48739648
6438,Wang_2018,23,1,0.54491,1.0,1.0,1.0,-1.0,0.34,-0.34,-1,0.505,1.0,-0.505,1,-0.5109964
6439,Wang_2018,23,0,0.59993,1e-05,0.01,0.001,1.0,1.0,1.0,1,1.0,0.01,1.0,0,-0.5474638
6440,Wang_2018,23,0,0.9166,-0.67,0.67,-1.0,0.001,0.01,1e-05,-1,0.01,0.505,-0.01,1,-0.55246305
6441,Wang_2018,23,0,1.0098,0.34,0.34,1.0,-1.0,0.67,-0.67,-1,0.505,0.505,-0.505,0,-0.5678608
6442,Wang_2018,23,0,0.87179,-0.34,0.34,-1.0,1.0,0.34,0.34,-1,0.505,1.0,-0.505,1,-0.5119756
6443,Wang_2018,23,1,0.98519,1.0,1.0,1.0,-1.0,0.34,-0.34,-1,1.0,0.505,-1.0,1,-0.44941962
6444,Wang_2018,23,1,0.88151,0.67,0.67,1.0,1.0,1.0,1.0,1,0.505,0.01,0.505,1,-0.40719375
6445,Wang_2018,23,0,0.43053,-1.0,1.0,-1.0,1.0,0.67,0.67,1,0.01,1.0,0.01,1,-0.3959586
6446,Wang_2018,23,1,0.36909,1e-05,0.01,0.001,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,0,-0.38490143
6447,Wang_2018,23,0,0.21833,1e-05,0.01,0.001,0.001,0.01,1e-05,1,0.505,0.505,0.505,0,-0.4275173
6448,Wang_2018,23,1,0.35533,0.67,0.67,1.0,0.001,0.01,1e-05,-1,0.505,1.0,-0.505,1,-0.44004065
6449,Wang_2018,23,0,0.62779,1e-05,0.01,0.001,1.0,0.67,0.67,1,1.0,0.505,1.0,0,-0.48087543
6450,Wang_2018,23,0,0.1485,-0.34,0.34,-1.0,0.001,0.01,1e-05,-1,0.505,1.0,-0.505,1,-0.4793508
6451,Wang_2018,23,0,0.12742,-0.67,0.67,-1.0,-1.0,0.34,-0.34,-1,1.0,1.0,-1.0,1,-0.4678338
6452,Wang_2018,23,0,0.58028,1e-05,0.01,0.001,-1.0,0.67,-0.67,-1,1.0,0.505,-1.0,0,-0.45184132
6453,Wang_2018,23,1,0.42513,0.67,0.67,1.0,0.001,0.01,1e-05,-1,0.505,0.505,-0.505,1,-0.38423255
6454,Wang_2018,23,0,0.25288,-0.67,0.67,-1.0,1.0,0.67,0.67,1,0.505,0.505,0.505,1,-0.3343182
6455,Wang_2018,23,1,0.77548,-0.34,0.34,-1.0,-1.0,0.67,-0.67,-1,0.505,0.505,-0.505,0,-0.27718994
6456,Wang_2018,23,0,0.74354,1e-05,0.01,0.001,-1.0,0.34,-0.34,1,0.505,0.01,0.505,0,-0.3127646
6457,Wang_2018,23,1,0.86619,0.34,0.34,1.0,0.001,0.01,1e-05,-1,0.01,0.01,-0.01,1,-0.29785997
6458,Wang_2018,23,0,0.74535,-1.0,1.0,-1.0,1.0,0.34,0.34,1,0.01,1.0,0.01,1,-0.32615593
6459,Wang_2018,23,0,0.37274,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,1,-0.35053086
6460,Wang_2018,23,0,0.7484,0.34,0.34,1.0,-1.0,1.0,-1.0,-1,1.0,0.01,-1.0,0,-0.3726772
6461,Wang_2018,23,1,0.4073,1e-05,0.01,0.001,1.0,0.34,0.34,-1,0.01,1.0,-0.01,0,-0.2959165
6462,Wang_2018,23,1,0.44708,1.0,1.0,1.0,0.001,0.01,1e-05,1,1.0,0.505,1.0,1,-0.29814783
6463,Wang_2018,23,0,0.00049422,-0.67,0.67,-1.0,1.0,1.0,1.0,1,0.505,1.0,0.505,1,-0.30701637
6464,Wang_2018,23,0,0.81911,-1.0,1.0,-1.0,-1.0,0.67,-0.67,-1,1.0,1.0,-1.0,1,-0.30576754
6465,Wang_2018,23,0,0.38931,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,0.505,-1.0,1,-0.30035543
6466,Wang_2018,23,0,0.65488,-0.34,0.34,-1.0,-1.0,1.0,-1.0,-1,0.505,0.505,-0.505,1,-0.2834049
6467,Wang_2018,23,1,0.097526,0.34,0.34,1.0,-1.0,0.34,-0.34,-1,0.505,1.0,-0.505,1,-0.2280932
6468,Wang_2018,23,1,0.32984,0.34,0.34,1.0,1.0,0.34,0.34,1,1.0,0.505,1.0,1,-0.19535142
6469,Wang_2018,23,1,0.22741,1e-05,0.01,0.001,1.0,0.34,0.34,1,0.505,1.0,0.505,0,-0.18869732
6470,Wang_2018,23,1,0.35243,0.67,0.67,1.0,0.001,0.01,1e-05,1,1.0,0.505,1.0,1,-0.2450267
6471,Wang_2018,23,0,0.21553,-0.67,0.67,-1.0,1.0,0.67,0.67,1,0.505,1.0,0.505,1,-0.3101975
