Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
12088,Adler_2018_Expt1_taskB,6,0,0.441125117358752,-0.0103118891045415,0.0103118891045415,-1,-1,0.0657977885242651,-0.0657977885242651,-1,0.67,0.67,-0.67,1,-0.07857398
12089,Adler_2018_Expt1_taskB,6,0,0.505197936610784,-0.0106754028524336,0.0106754028524336,-1,-1,0.0103118891045415,-0.0103118891045415,-1,0.67,0.67,-0.67,1,-0.08476045
12090,Adler_2018_Expt1_taskB,6,0,0.41970636008773,-0.0272217302974843,0.0272217302974843,-1,-1,0.0106754028524336,-0.0106754028524336,-1,0.67,0.67,-0.67,1,-0.061948784
12091,Adler_2018_Expt1_taskB,6,0,0.303564372705296,-0.0527490562731662,0.0527490562731662,-1,-1,0.0272217302974843,-0.0272217302974843,-1,0.67,0.67,-0.67,1,-0.012048635
12092,Adler_2018_Expt1_taskB,6,0,0.217428410334833,0.0569732065409256,0.0569732065409256,1,-1,0.0527490562731662,-0.0527490562731662,-1,0.67,0.34,-0.67,0,0.06614842
12093,Adler_2018_Expt1_taskB,6,1,0.20547034007177,0.0968647250110358,0.0968647250110358,1,1,0.0569732065409256,0.0569732065409256,-1,0.34,1.0,-0.34,1,0.1917872
12094,Adler_2018_Expt1_taskB,6,1,0.0261871636030264,0.119695311243473,0.119695311243473,1,1,0.0968647250110358,0.0968647250110358,1,1.0,1.0,1.0,1,0.24209481
12095,Adler_2018_Expt1_taskB,6,1,0.256223103562661,-0.0632292386278899,0.0632292386278899,-1,1,0.119695311243473,0.119695311243473,1,1.0,1.0,1.0,0,0.24946688
12096,Adler_2018_Expt1_taskB,6,0,0.228764282492193,0.0101768640409556,0.0101768640409556,1,-1,0.0632292386278899,-0.0632292386278899,1,1.0,0.34,1.0,0,0.19287321
12097,Adler_2018_Expt1_taskB,6,0,0.217530720226932,-0.0288065169731682,0.0288065169731682,-1,1,0.0101768640409556,0.0101768640409556,-1,0.34,0.34,-0.34,1,0.21459176
12098,Adler_2018_Expt1_taskB,6,1,0.422217539697158,0.284918921087218,0.284918921087218,1,-1,0.0288065169731682,-0.0288065169731682,-1,0.34,1.0,-0.34,1,0.28225505
