Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
9822,Filevich_unpub,17,1,0.1296,0.41902125,0.41902125,1,-1,0.41984625,-0.41984625,-1,0.802,0.802,-0.802,1,-0.72864187
9823,Filevich_unpub,17,0,0.082884,-0.418155,0.418155,-1,1,0.41902125,0.41902125,1,0.802,0.604,0.802,1,-0.7040483
9824,Filevich_unpub,17,1,0.15906,0.41726125,0.41726125,1,-1,0.418155,-0.418155,-1,0.604,0.604,-0.604,1,-0.6422184
9825,Filevich_unpub,17,1,0.10601,0.4163125,0.4163125,1,1,0.41726125,0.41726125,1,0.604,0.604,0.604,1,-0.6336566
9826,Filevich_unpub,17,1,0.035815,0.41533625,0.41533625,1,1,0.4163125,0.4163125,1,0.604,0.802,0.604,1,-0.64108765
9827,Filevich_unpub,17,0,0.0824,-0.414305,0.414305,-1,1,0.41533625,0.41533625,1,0.802,0.406,0.802,1,-0.6706436
9828,Filevich_unpub,17,1,0.064425,0.41321875,0.41321875,1,-1,0.414305,-0.414305,-1,0.406,0.406,-0.406,1,-0.6539666
9829,Filevich_unpub,17,1,0.76231,0.41209125,0.41209125,1,1,0.41321875,0.41321875,1,0.406,0.406,0.406,1,-0.67902964
9830,Filevich_unpub,17,0,0.83236,-0.410895,0.410895,-1,1,0.41209125,0.41209125,1,0.406,0.406,0.406,1,-0.74704003
9831,Filevich_unpub,17,0,0.64459,-0.40964375,0.40964375,-1,-1,0.410895,-0.410895,-1,0.406,0.802,-0.406,1,-0.7747656
9832,Filevich_unpub,17,1,0.053507,0.40835125,0.40835125,1,-1,0.40964375,-0.40964375,-1,0.802,0.604,-0.802,1,-0.80699164
9833,Filevich_unpub,17,0,1.8576,0.40711375,0.40711375,1,1,0.40835125,0.40835125,1,0.604,0.01,0.604,0,-0.95140636
9834,Filevich_unpub,17,0,0.14096,-0.4115,0.4115,-1,1,0.40711375,0.40711375,-1,0.01,0.406,-0.01,1,-0.9014267
9835,Filevich_unpub,17,0,0.40997,-0.41029,0.41029,-1,-1,0.4115,-0.4115,-1,0.406,0.604,-0.406,1,-0.86170113
9836,Filevich_unpub,17,0,0.12354,-0.40901125,0.40901125,-1,-1,0.41029,-0.41029,-1,0.604,0.406,-0.604,1,-0.8347761
9837,Filevich_unpub,17,0,0.28747,-0.40774625,0.40774625,-1,-1,0.40901125,-0.40901125,-1,0.406,0.208,-0.406,1,-0.8065515
9838,Filevich_unpub,17,0,0.65062,-0.40655,0.40655,-1,-1,0.40774625,-0.40774625,-1,0.208,0.208,-0.208,1,-0.77842635
9839,Filevich_unpub,17,0,0.38761,-0.4054225,0.4054225,-1,-1,0.40655,-0.40655,-1,0.208,0.01,-0.208,1,-0.7366578
9840,Filevich_unpub,17,1,0.46337,0.40436375,0.40436375,1,-1,0.4054225,-0.4054225,-1,0.01,0.01,-0.01,1,-0.6720472
9841,Filevich_unpub,17,1,0.56227,0.40336,0.40336,1,1,0.40436375,0.40436375,1,0.01,0.208,0.01,1,-0.6528581
9842,Filevich_unpub,17,0,0.017826,-0.4023975,0.4023975,-1,1,0.40336,0.40336,1,0.208,0.406,0.208,1,-0.6734079
9843,Filevich_unpub,17,0,0.1704,-0.40150375,0.40150375,-1,-1,0.4023975,-0.4023975,-1,0.406,0.406,-0.406,1,-0.6500462
9844,Filevich_unpub,17,1,0.77518,0.40065125,0.40065125,1,-1,0.40150375,-0.40150375,-1,0.406,0.208,-0.406,1,-0.587281
9845,Filevich_unpub,17,1,1.0257,0.39984,0.39984,1,1,0.40065125,0.40065125,1,0.208,0.01,0.208,1,-0.555907
9846,Filevich_unpub,17,1,1.2834,-0.18056875,0.18056875,-1,1,0.39984,0.39984,1,0.01,0.208,0.01,0,-0.5259318
9847,Filevich_unpub,17,0,0.8555,0.18446,0.18446,1,-1,0.18056875,-0.18056875,1,0.208,0.406,0.208,0,-0.70850986
9848,Filevich_unpub,17,0,1.3432,0.18939625,0.18939625,1,1,0.18446,0.18446,-1,0.406,0.01,-0.406,0,-0.6996723
9849,Filevich_unpub,17,1,1.2133,-0.19437375,0.19437375,-1,1,0.18939625,0.18939625,-1,0.01,0.01,-0.01,0,-0.5001983
9850,Filevich_unpub,17,1,0.1524,0.20514,0.20514,1,-1,0.19437375,-0.19437375,1,0.01,0.604,0.01,1,-0.4879055
9851,Filevich_unpub,17,1,1.3834,0.2010425,0.2010425,1,1,0.20514,0.20514,1,0.604,0.406,0.604,1,-0.5164974
9852,Filevich_unpub,17,1,1.1789,0.197495,0.197495,1,1,0.2010425,0.2010425,1,0.406,0.208,0.406,1,-0.5840472
9853,Filevich_unpub,17,0,0.16997,-0.194085,0.194085,-1,1,0.197495,0.197495,1,0.208,0.406,0.208,1,-0.7303358
9854,Filevich_unpub,17,0,0.73288,-0.19077125,0.19077125,-1,-1,0.194085,-0.194085,-1,0.406,0.208,-0.406,1,-0.81373745
9855,Filevich_unpub,17,0,0.3926,0.18752625,0.18752625,1,-1,0.19077125,-0.19077125,-1,0.208,0.604,-0.208,0,-0.8727611
9856,Filevich_unpub,17,1,1.3127,-0.1922975,0.1922975,-1,1,0.18752625,0.18752625,-1,0.604,0.406,-0.604,0,-0.7785589
9857,Filevich_unpub,17,0,0.95495,0.1971375,0.1971375,1,-1,0.1922975,-0.1922975,1,0.406,0.208,0.406,0,-0.9666654
9858,Filevich_unpub,17,0,0.24619,0.20212875,0.20212875,1,1,0.1971375,0.1971375,-1,0.208,0.406,-0.208,0,-1.0379598
9859,Filevich_unpub,17,0,0.42157,0.20809625,0.20809625,1,1,0.20212875,0.20212875,-1,0.406,0.604,-0.406,0,-1.0229497
9860,Filevich_unpub,17,0,0.76814,0.213885,0.213885,1,1,0.20809625,0.20809625,-1,0.604,0.406,-0.604,0,-0.9204154
9861,Filevich_unpub,17,1,0.58091,0.2195225,0.2195225,1,1,0.213885,0.213885,-1,0.406,0.208,-0.406,1,-0.70082104
9862,Filevich_unpub,17,1,1.2136,-0.2155075,0.2155075,-1,1,0.2195225,0.2195225,1,0.208,0.208,0.208,0,-0.58362174
9863,Filevich_unpub,17,0,1.4546,-0.2210625,0.2210625,-1,-1,0.2155075,-0.2155075,1,0.208,0.406,0.208,1,-0.67847127
