Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
57,Yeon_unpub_Exp2,1,0,1.38870847900012,-0.043,0.043,-1,1,0.043,0.043,1,0.34,0.67,0.34,1,-0.48638427
58,Yeon_unpub_Exp2,1,0,0.471427608000113,0.0265,0.0265,1,-1,0.043,-0.043,-1,0.67,0.34,-0.67,0,-0.54146194
59,Yeon_unpub_Exp2,1,1,0.533453141000109,-0.043,0.043,-1,1,0.0265,0.0265,-1,0.34,0.34,-0.34,0,-0.40867943
60,Yeon_unpub_Exp2,1,1,0.860836817000063,0.0595,0.0595,1,-1,0.043,-0.043,1,0.34,0.67,0.34,1,-0.5295342
61,Yeon_unpub_Exp2,1,0,0.550946381000358,-0.0595,0.0595,-1,1,0.0595,0.0595,1,0.67,0.67,0.67,1,-0.7951361
62,Yeon_unpub_Exp2,1,0,0.31669415999977,0.043,0.043,1,-1,0.0595,-0.0595,-1,0.67,0.67,-0.67,0,-1.0398288
63,Yeon_unpub_Exp2,1,0,0.651260659999934,-0.0595,0.0595,-1,1,0.043,0.043,-1,0.67,0.67,-0.67,1,-1.1285527
64,Yeon_unpub_Exp2,1,0,1.52653634000035,0.0595,0.0595,1,-1,0.0595,-0.0595,-1,0.67,0.34,-0.67,0,-1.2053783
65,Yeon_unpub_Exp2,1,0,0.349390133999805,-0.076,0.076,-1,1,0.0595,0.0595,-1,0.34,0.01,-0.34,1,-1.1241326
66,Yeon_unpub_Exp2,1,1,0.603298152000207,0.076,0.076,1,-1,0.076,-0.076,-1,0.01,0.34,-0.01,1,-1.0286503
67,Yeon_unpub_Exp2,1,0,0.259563563000029,-0.0595,0.0595,-1,1,0.076,0.076,1,0.34,0.34,0.34,1,-1.1043484
68,Yeon_unpub_Exp2,1,0,0.445332468999823,-0.0595,0.0595,-1,-1,0.0595,-0.0595,-1,0.34,0.34,-0.34,1,-1.1557645
69,Yeon_unpub_Exp2,1,0,0.28656140000021,-0.043,0.043,-1,-1,0.0595,-0.0595,-1,0.34,0.34,-0.34,1,-1.1815653
70,Yeon_unpub_Exp2,1,0,0.0001872240000011,-0.043,0.043,-1,-1,0.043,-0.043,-1,0.34,0.34,-0.34,1,-1.1832949
71,Yeon_unpub_Exp2,1,0,0.102839301000131,0.0265,0.0265,1,-1,0.043,-0.043,-1,0.34,0.34,-0.34,0,-1.1503625
72,Yeon_unpub_Exp2,1,0,0.23821247900014,0.043,0.043,1,1,0.0265,0.0265,-1,0.34,0.34,-0.34,0,-1.0100045
73,Yeon_unpub_Exp2,1,1,0.237159001999771,-0.0595,0.0595,-1,1,0.043,0.043,-1,0.34,0.01,-0.34,0,-0.738061
74,Yeon_unpub_Exp2,1,0,0.316238940999938,0.076,0.076,1,-1,0.0595,-0.0595,1,0.01,0.01,0.01,0,-0.76278436
75,Yeon_unpub_Exp2,1,1,0.402906167999845,0.0925,0.0925,1,1,0.076,0.076,-1,0.01,0.01,-0.01,1,-0.58279413
76,Yeon_unpub_Exp2,1,0,0.109844691000035,0.0925,0.0925,1,1,0.0925,0.0925,1,0.01,0.01,0.01,0,-0.5136852
77,Yeon_unpub_Exp2,1,1,0.23738163500002,-0.109,0.109,-1,1,0.0925,0.0925,-1,0.01,0.01,-0.01,0,-0.19737712
78,Yeon_unpub_Exp2,1,0,0.346150272000159,-0.1255,0.1255,-1,-1,0.109,-0.109,1,0.01,1.0,0.01,1,-0.18981676
79,Yeon_unpub_Exp2,1,1,1.72728421400006,0.1255,0.1255,1,-1,0.1255,-0.1255,-1,1.0,0.67,-1.0,1,-0.1398747
80,Yeon_unpub_Exp2,1,0,0.253298253999674,-0.109,0.109,-1,1,0.1255,0.1255,1,0.67,1.0,0.67,1,-0.12583399
81,Yeon_unpub_Exp2,1,1,0.245209823000096,0.109,0.109,1,-1,0.109,-0.109,-1,1.0,1.0,-1.0,1,-0.06529103
82,Yeon_unpub_Exp2,1,0,0.0968365530002302,-0.0925,0.0925,-1,1,0.109,0.109,1,1.0,1.0,1.0,1,-0.039341953
83,Yeon_unpub_Exp2,1,1,0.236445559999993,0.0925,0.0925,1,-1,0.0925,-0.0925,-1,1.0,1.0,-1.0,1,0.030257711
84,Yeon_unpub_Exp2,1,0,0.0443855359999361,-0.076,0.076,-1,1,0.0925,0.0925,1,1.0,1.0,1.0,1,0.049956217
85,Yeon_unpub_Exp2,1,0,0.23876363699992,-0.076,0.076,-1,-1,0.076,-0.076,-1,1.0,1.0,-1.0,1,0.1363976
86,Yeon_unpub_Exp2,1,1,0.181500737000079,0.0595,0.0595,1,-1,0.076,-0.076,-1,1.0,1.0,-1.0,1,0.33232635
87,Yeon_unpub_Exp2,1,1,0.259758303999661,0.0595,0.0595,1,1,0.0595,0.0595,1,1.0,1.0,1.0,1,0.49193066
88,Yeon_unpub_Exp2,1,1,0.114825088000089,0.043,0.043,1,1,0.0595,0.0595,1,1.0,1.0,1.0,1,0.565844
89,Yeon_unpub_Exp2,1,1,0.0002021440000135,0.043,0.043,1,1,0.043,0.043,1,1.0,1.0,1.0,1,0.55583334
90,Yeon_unpub_Exp2,1,1,0.226455735999934,0.0265,0.0265,1,1,0.043,0.043,1,1.0,1.0,1.0,1,0.45152056
91,Yeon_unpub_Exp2,1,0,0.235801347999768,-0.0265,0.0265,-1,1,0.0265,0.0265,1,1.0,1.0,1.0,1,0.23206006
92,Yeon_unpub_Exp2,1,0,0.593869802999961,-0.01,0.01,-1,-1,0.0265,-0.0265,-1,1.0,0.34,-1.0,1,0.13905083
93,Yeon_unpub_Exp2,1,1,0.367326939000122,0.01,0.01,1,-1,0.01,-0.01,-1,0.34,0.34,-0.34,1,0.2500274
94,Yeon_unpub_Exp2,1,1,0.285133133999807,0.01,0.01,1,1,0.01,0.01,1,0.34,0.34,0.34,1,0.23309048
95,Yeon_unpub_Exp2,1,1,0.216791458000444,0.01,0.01,1,1,0.01,0.01,1,0.34,0.34,0.34,1,0.083982915
96,Yeon_unpub_Exp2,1,0,0.902235828999892,0.01,0.01,1,1,0.01,0.01,1,0.34,0.01,0.34,0,-0.22659391
97,Yeon_unpub_Exp2,1,0,0.265883785999904,0.0265,0.0265,1,1,0.01,0.01,-1,0.01,0.34,-0.01,0,-0.3886103
98,Yeon_unpub_Exp2,1,0,0.248914004999733,0.043,0.043,1,1,0.0265,0.0265,-1,0.34,0.34,-0.34,0,-0.3839048
99,Yeon_unpub_Exp2,1,0,0.136400840000078,-0.0595,0.0595,-1,1,0.043,0.043,-1,0.34,0.67,-0.34,1,-0.19125108
100,Yeon_unpub_Exp2,1,1,0.703395949999958,0.076,0.076,1,-1,0.0595,-0.0595,-1,0.67,0.67,-0.67,1,0.07925826
101,Yeon_unpub_Exp2,1,1,0.256068702999983,0.076,0.076,1,1,0.076,0.076,1,0.67,1.0,0.67,1,0.2870843
102,Yeon_unpub_Exp2,1,1,0.525038206999852,0.043,0.043,1,1,0.076,0.076,1,1.0,1.0,1.0,1,0.42170724
